ticker,fetched_at,price,sector,industry,name,pe,pb,eps,roe,margin,debt_eq,market_cap,peg,mom_12_2,error,currency,avg_volume,country,target_low_price,target_mean_price,target_high_price,recommendation_key,num_analyst_opinions,free_cashflow,total_cash,total_debt,quick_ratio,operating_margin,financial_currency,buyback_avg_3y,div_avg_3y,sector_median_pe,industry_median_pe,industry_count,peer_median_pe,roe_pct,margin_pct,debt_pct,quality_multiplier,fair_pe,fair_value,valuation_gap,sector_momentum,sector_median_pb,analyst_gap,explication,passes_filter
CNK,2026-09-03,35.2599983215332,Communication Services,Entertainment,"Cinemark Holdings, Inc.",19.698324,8.160148,1.79,0.45816,0.0644,587.527,4087051776.0,1.86,0.2864280805869341,,USD,2511263.0,United States,33.0,39.27273,43.0,none,11.0,227587504.0,507600000.0,2967600128.0,0.755,0.21705,USD,-91700000.0,-12966666.666666666,19.260586,22.414433,17,22.414433,0.900990099009901,0.18811881188118812,0.9801980198019802,1.0024752475247525,22.46991426980198,40.22114654294554,0.1407018847866075,0.0100046117589944,2.833409,0.11380408024626121,"ROE (46%) dans le haut du secteur ; momentum (+29%) superieur au secteur (+1%) ; cible analystes (11 analystes, moyenne 39.27) +11% au-dessus du prix actuel",False
3769.T,2026-09-03,8831.0,Technology,Software - Infrastructure,"GMO Payment Gateway, Inc.",28.230291,5.3618703,312.82,0.21662001,0.27649,41.874,670653284352.0,2.73,0.1382427383391586,,JPY,290228.0,Japan,9300.0,10366.667,13200.0,buy,12.0,,,,,,,,,24.234068,27.76909,50,27.76909,0.6897163120567376,0.874113475177305,0.6170212765957447,1.1591312056737588,32.18801877216312,10069.056032308066,0.14019431913804392,0.18160768933520066,3.1429535,0.17389502887555208,"marge superieure a la mediane du secteur ; cible analystes (12 analystes, moyenne 10366.67) +17% au-dessus du prix actuel",False
4681.T,2026-09-03,1822.0,Consumer Cyclical,Resorts & Casinos,"Resorttrust, Inc.",18.497461,2.375204,98.5,0.14783,0.08592,23.894,386901147648.0,,0.0163057754466728,,JPY,531746.0,Japan,1950.0,2180.0,2400.0,buy,5.0,,,,,,,,,16.624776,18.8534655,10,18.8534655,0.5397489539748954,0.6192468619246861,0.22594142259414227,1.1182008368200835,21.081960899058572,2076.573148557269,0.13972181589312238,0.0049086485502458,1.82180005,0.19648737650933046,"dette plus faible que la mediane du secteur ; momentum (+2%) superieur au secteur (+0%) ; cible analystes (5 analystes, moyenne 2180.00) +20% au-dessus du prix actuel",False
VNP.TO,2026-09-02,23.450000762939453,Basic Materials,Specialty Chemicals,5N Plus Inc.,24.427084,6.9304914,0.96,0.30945998,0.14135,45.47,2108983296.0,0.42,0.499118145613115,,CAD,662222.0,Canada,34.43807,44.312912,55.59389,strong_buy,8.0,,,,,,,,,18.017094999999998,23.394042,72,23.394042,0.8811188811188811,0.5944055944055944,0.5979020979020979,1.1896853146853146,27.831548218531466,26.718286289790207,0.13937251260204553,0.26868299339449564,2.0752654,0.8896763564303347,ROE (31%) dans le haut du secteur ; momentum (+50%) superieur au secteur (+27%) ; PEG bas (0.42) : croissance qui justifie plus que le P/E actuel,False
3003.T,2026-09-03,1765.5,Real Estate,Real Estate - Diversified,"Hulic Co., Ltd.",11.226631,1.4150921,157.26,0.13069999,0.1415,232.092,1340578988032.0,,0.1454987768964843,,JPY,2606207.0,Japan,1800.0,1938.5714,2200.0,hold,7.0,,,,,,,,,16.63,13.117273,14,13.117273,0.7403314917127072,0.287292817679558,0.8674033149171271,0.9751381215469613,12.791152953038676,2011.536713394862,0.13935809311518677,0.0397132859102749,1.1469057,0.09802967997734346,"momentum (+15%) superieur au secteur (+4%) ; cible analystes (7 analystes, moyenne 1938.57) +10% au-dessus du prix actuel",False
CRM,2026-09-03,265.4750061035156,Technology,Software - Application,"Salesforce, Inc.",24.310898,5.6929793,10.92,0.19381,0.2199,110.417,218485932032.0,1.07,0.0939591382023417,,USD,15161501.0,United States,160.0,269.48425,475.0,buy,54.0,17731874816.0,11402999808.0,42375999488.0,0.673,0.21375,USD,-9348333333.333334,-1041333333.3333334,24.234068,26.324999,67,26.324999,0.6418439716312057,0.8014184397163121,0.8776595744680851,1.0518617021276595,27.69025825664893,302.3776201626063,0.13900598252440166,0.18160768933520066,3.1429535,0.015102152007941072,"marge superieure a la mediane du secteur ; cible analystes (54 analystes, moyenne 269.48) +2% au-dessus du prix actuel",False
UMBF,2026-09-02,141.8800048828125,Financial Services,Banks - Regional,UMB Financial Corporation,11.793849,1.4310064,12.03,0.12309,0.33501,,10775790592.0,2.54,0.2097336370440934,,USD,640155.0,United States,159.0,168.0,181.0,buy,15.0,,,,,,,,,13.980483,13.38502025,216,13.38502025,0.45166666666666666,0.65,0.5391666666666667,1.0035416666666668,13.432425530052084,161.59207912652656,0.13893482918890143,0.1924712877471899,1.5007997,0.18409919804247,"momentum (+21%) superieur au secteur (+19%) ; cible analystes (15 analystes, moyenne 168.00) +18% au-dessus du prix actuel",False
DG,2026-09-02,131.75,Consumer Defensive,Discount Stores,Dollar General Corporation,17.132639,3.1292307,7.69,0.19692,0.03903,169.811,29066260480.0,1.81,0.2513210956754288,,USD,2682642.0,United States,90.0,138.13792,176.0,buy,29.0,,,,,,,,,19.023937,19.265029,12,19.265029,0.7767441860465116,0.3488372093023256,0.8511627906976744,1.0127906976744185,19.511442161627905,150.0429902229186,0.1388462256009002,0.0287881697864988,2.0474098,0.04848516129032254,"ROE (20%) dans le haut du secteur ; momentum (+25%) superieur au secteur (+3%) ; cible analystes (29 analystes, moyenne 138.14) +5% au-dessus du prix actuel",False
MTL.TO,2026-09-02,24.545000076293945,Industrials,Trucking,Mullen Group Ltd.,22.112612,2.0226617,1.11,0.09592,0.046529997,89.595,2362236672.0,2.29,0.9365432956977398,,CAD,266777.0,Canada,25.0,29.5,32.0,buy,10.0,,,,,,,,,21.574627999999997,32.227802,9,32.227802,0.2813411078717201,0.2259475218658892,0.6647230320699709,0.7809766763848396,25.169161693148684,27.93776947939504,0.13822649796517616,0.12008745507775205,2.37543655,0.20187410504397163,"P/E de 22.1 nettement sous la mediane de l'industrie (32.2) ; momentum (+94%) superieur au secteur (+12%) ; cible analystes (10 analystes, moyenne 29.50) +20% au-dessus du prix actuel",False
9009.T,2026-09-03,1341.0,Industrials,Railroads,"Keisei Electric Railway Co., Ltd.",13.463856,1.1493375,99.6,0.094160005,0.15107,71.229,646682836992.0,0.63,0.0043057772338657,,JPY,1755247.0,Japan,1100.0,1262.0,1500.0,hold,5.0,,,,,,,,,21.574627999999997,16.368577000000002,22,16.368577000000002,0.27113702623906705,0.7886297376093294,0.5860058309037901,0.9362244897959184,15.324662650510207,1526.3363999908165,0.1382076062571338,0.12008745507775205,2.37543655,-0.0589112602535421,P/E de 13.5 nettement sous la mediane de l'industrie (16.4) ; marge superieure a la mediane du secteur ; PEG bas (0.63) : croissance qui justifie plus que le P/E actuel,False
3029.TW,2026-09-03,111.5,Technology,Computer Hardware,"Zero One Technology Co., Ltd.",16.020115,3.558435,6.96,0.2198,0.044359997,23.952,18420357120.0,0.39,-0.0402879045052791,,TWD,1264633.0,Taiwan,116.0,116.0,116.0,none,1.0,,,,,,,,,24.234068,17.581669,69,17.581669,0.7021276595744681,0.20035460992907803,0.4592198581560284,1.0363475177304964,18.22071902570922,126.81620441893617,0.13736506205323917,0.18160768933520066,3.1429535,0.04035874439461873,PEG bas (0.39) : croissance qui justifie plus que le P/E actuel,False
1539.TW,2026-09-03,15.699999809265137,Industrials,Specialty Industrial Machinery,"Chiu Ting Machinery Co., Ltd.",18.690477,0.63730466,0.84,0.034649998,0.0484,19.385,1026308992.0,1.97,-0.116147268066131,,TWD,104043.0,Taiwan,,,,none,,,,,,,,,,21.574627999999997,26.9119665,96,26.9119665,0.048104956268221574,0.24052478134110788,0.1793002915451895,0.7893586005830905,21.24319221537901,17.844281460918367,0.13657845080914033,0.12008745507775205,2.37543655,,P/E de 18.7 nettement sous la mediane de l'industrie (26.9) ; dette plus faible que la mediane du secteur,False
CATY,2026-09-03,62.220001220703125,Financial Services,Banks - Regional,Cathay General Bancorp,12.176126,1.3647431,5.11,0.117060006,0.4367,,4150934016.0,1.33,0.3099305123900986,,USD,488346.0,United States,53.0,65.8,80.0,none,5.0,,1343015936.0,172000992.0,,0.62619996,USD,-93886000.0,-96801666.66666669,13.980483,13.38502025,216,13.38502025,0.42333333333333334,0.8266666666666667,0.5391666666666667,1.0335416666666668,13.833976137552085,70.69161806289117,0.13615584500132072,0.1924712877471899,1.5007997,0.057537748458057925,"marge superieure a la mediane du secteur ; momentum (+31%) superieur au secteur (+19%) ; cible analystes (5 analystes, moyenne 65.80) +6% au-dessus du prix actuel",False
6770.T,2026-09-03,2246.0,Technology,Electronic Components,"Alps Alpine Co., Ltd.",16.676567,0.9854149,134.68,0.06243,0.02564,22.353,438295396352.0,6.38,0.2202978437581861,,JPY,1609534.0,Japan,1350.0,2297.1428,3000.0,hold,14.0,,,,,,,,,24.234068,25.629434,116,25.629434,0.1453900709219858,0.11347517730496454,0.44858156028368795,0.7389184397163121,18.9380613820922,2550.578106940178,0.13560913042750578,0.18160768933520066,3.1429535,0.022770614425645652,"P/E de 16.7 nettement sous la mediane de l'industrie (25.6) ; momentum (+22%) superieur au secteur (+18%) ; cible analystes (14 analystes, moyenne 2297.14) +2% au-dessus du prix actuel",False
SF,2026-09-02,80.01000213623047,Financial Services,Capital Markets,Stifel Financial Corp.,14.313059,2.2763095,5.59,0.16427,0.16344999,52.002,12081648640.0,0.95,0.0820898310292868,,USD,1238607.0,United States,81.0,89.0,103.0,none,8.0,,,,,,,,,13.980483,17.00242,41,17.00242,0.6616666666666666,0.2733333333333333,0.7733333333333333,0.9558333333333333,16.251479783333334,90.84577198883333,0.13543019076731366,0.1924712877471899,1.5007997,0.11236092518111107,"P/E de 14.3 nettement sous la mediane de l'industrie (17.0) ; PEG bas (0.95) : croissance qui justifie plus que le P/E actuel ; cible analystes (8 analystes, moyenne 89.00) +11% au-dessus du prix actuel",False
GAPB.MX,2026-09-02,351.0,Industrials,Airports & Air Services,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",18.651138,3.8905272,18.46,0.28030002,0.30825,117.519,204864749568.0,1.08,-0.1577063879509209,,MXN,953828.0,Mexico,391.0,466.57693,550.0,buy,13.0,,,,,,,,,21.574627999999997,17.6999015,10,17.6999015,0.8527696793002916,0.9591836734693877,0.7871720116618076,1.2193877551020407,21.58304315561224,398.422976652602,0.1351081955914588,0.12008745507775205,2.37543655,0.3292790028490029,"ROE (28%) dans le haut du secteur ; marge superieure a la mediane du secteur ; cible analystes (13 analystes, moyenne 466.58) +33% au-dessus du prix actuel",False
POWL,2026-09-02,171.69500732421875,Industrials,Electrical Equipment & Parts,"Powell Industries, Inc.",32.828873,8.272066,5.23,0.28252,0.16488001,0.334,6255289344.0,2.0,0.7726578599525065,,USD,738414.0,United States,235.0,280.0,333.0,buy,4.0,,,,,,,,,21.574627999999997,26.86747,49,26.86747,0.8571428571428571,0.8454810495626822,0.013119533527696793,1.3866618075801749,37.256094515306124,194.84937431505105,0.13485754391861238,0.12008745507775205,2.37543655,0.6307987306309057,ROE (28%) dans le haut du secteur ; marge superieure a la mediane du secteur ; dette plus faible que la mediane du secteur,False
WWD,2026-09-02,334.6099853515625,Industrials,Aerospace & Defense,"Woodward, Inc.",37.220245,7.895842,8.99,0.22339001,0.13169,55.941,19757320192.0,2.17,0.3496658022594179,,USD,728703.0,United States,420.0,450.36365,502.0,none,11.0,,,,,,,,,21.574627999999997,35.3742235,46,35.3742235,0.7667638483965015,0.7332361516034985,0.49416909620991256,1.1931486880466473,42.20670835969388,379.43830815364794,0.1339718620619943,0.12008745507775205,2.37543655,0.3459360739842219,"ROE (22%) dans le haut du secteur ; momentum (+35%) superieur au secteur (+12%) ; cible analystes (11 analystes, moyenne 450.36) +35% au-dessus du prix actuel",False
6902.TW,2026-09-03,124.5,Technology,Software - Application,"Gogolook Co., Ltd.",25.617283,5.430279,4.86,0.23542999,0.14471,48.317,4426036736.0,,0.6037735849056605,,TWD,116817.0,Taiwan,200.0,200.0,200.0,none,1.0,,,,,,,,,24.234068,26.324999,67,26.324999,0.7269503546099291,0.624113475177305,0.6648936170212766,1.1032801418439715,29.043848630762405,141.15310434550528,0.1337598742610866,0.18160768933520066,3.1429535,0.606425702811245,momentum (+60%) superieur au secteur (+18%),False
MEDP,2026-09-02,586.344970703125,Healthcare,Diagnostics & Research,"Medpace Holdings, Inc.",34.45035,37.7192,17.02,1.6215401,0.17665,33.216,16365858816.0,2.77,0.1552629945143617,,USD,301622.0,United States,370.0,581.8333,692.0,none,12.0,,,,,,,,,23.3923085,29.592701,21,29.592701,0.9879032258064516,0.6935483870967742,0.3911290322580645,1.319556451612903,39.04923952520161,664.6180567189314,0.1334932333809291,0.10175650651128215,2.97182475,-0.00769456706981686,ROE (162%) dans le haut du secteur ; momentum (+16%) superieur au secteur (+10%),False
8454.TW,2026-09-03,239.0,Consumer Cyclical,Internet Retail,momo.com Inc.,22.98077,7.6255507,10.4,0.33143002,0.025050001,25.923,63329091584.0,7.8,0.0460456367796429,,TWD,1345735.0,Taiwan,144.0,212.0,318.0,none,5.0,,,,,,,,,16.624776,22.527149,18,22.527149,0.8430962343096234,0.1799163179916318,0.24267782426778242,1.155857740585774,26.03817954497908,270.79706726778244,0.13304212245934077,0.0049086485502458,1.82180005,-0.11297071129707115,ROE (33%) dans le haut du secteur ; dette plus faible que la mediane du secteur ; momentum (+5%) superieur au secteur (+0%),False
TFPM.TO,2026-09-02,46.84000015258789,Basic Materials,Other Precious Metals & Mining,Triple Flag Precious Metals Corp.,16.84892,3.0554261,2.78,0.20148,0.84322,10.351,9649181696.0,,0.15038712104953,,CAD,197106.0,Canada,49.097225,58.502914,72.97331,buy,8.0,,,,,,,,,18.017094999999998,14.627907,9,14.627907,0.7167832167832168,0.993006993006993,0.21328671328671328,1.3033216783216783,19.064868301573426,53.00033387837412,0.13151865298287957,0.26868299339449564,2.0752654,0.24899474400978905,"marge superieure a la mediane du secteur ; dette plus faible que la mediane du secteur ; cible analystes (8 analystes, moyenne 58.50) +25% au-dessus du prix actuel",False
ODC,2026-09-02,91.77999877929688,Basic Materials,Specialty Chemicals,Oil-Dri Corporation of America,24.026178,4.6619596,3.82,0.20900999,0.11354,19.048,,,0.4911664338140002,,USD,128811.0,United States,,,,none,,,,,,,,,,18.017094999999998,23.394042,72,23.394042,0.7307692307692307,0.513986013986014,0.32867132867132864,1.1617132867132869,27.177169421328674,103.81678718947553,0.13114827380989058,0.26868299339449564,2.0752654,,dette plus faible que la mediane du secteur ; momentum (+49%) superieur au secteur (+27%),False
6133.TW,2026-09-03,24.14999961853028,Industrials,Electrical Equipment & Parts,Golden Bridge Electech Inc.,21.954544,1.8515679,1.1,0.088549994,0.08854,35.002,2825704448.0,,0.3862274587378835,,TWD,1708014.0,Taiwan,,,,none,,,,,,,,,,21.574627999999997,26.86747,49,26.86747,0.2434402332361516,0.5379008746355685,0.32798833819241985,0.924198250728863,24.830868775510204,27.313955653061228,0.13101267430676256,0.12008745507775205,2.37543655,,P/E de 22.0 nettement sous la mediane de l'industrie (26.9) ; dette plus faible que la mediane du secteur ; momentum (+39%) superieur au secteur (+12%),False
CPF,2026-09-03,37.95500183105469,Financial Services,Banks - Regional,Central Pacific Financial Corp.,12.204181,1.6425048,3.11,0.14246,0.28799,,977243840.0,1.97,0.2594809601125207,,USD,157053.0,United States,42.0,43.0,44.0,none,3.0,,391391008.0,103493000.0,,0.36801997,USD,-8971000.0,-28538666.666666668,13.980483,13.38502025,216,13.38502025,0.57,0.5216666666666666,0.5391666666666667,1.030625,13.794936495156248,42.90225249993593,0.13034515690191362,0.1924712877471899,1.5007997,0.13292050917034892,"momentum (+26%) superieur au secteur (+19%) ; cible analystes (3 analystes, moyenne 43.00) +13% au-dessus du prix actuel",False
1603.TW,2026-09-03,30.549999237060547,Technology,Electronics & Computer Distribution,"China Wire & Cable Co., Ltd.",10.9498205,0.6038981,2.79,0.058119997,0.08101,27.42,4852745216.0,7.43,-0.1830351413777323,,TWD,280955.0,Taiwan,,,,none,,,,,,,,,,24.234068,15.62912,27,15.62912,0.1347517730496454,0.3829787234042553,0.4858156028368794,0.7916666666666665,12.373053333333331,34.520818799999994,0.12997773034712234,0.18160768933520066,3.1429535,,P/E de 10.9 nettement sous la mediane de l'industrie (15.6),False
JBS,2026-09-02,13.774999618530272,Consumer Defensive,Packaged Foods,JBS N.V.,12.873831,1.7936198,1.07,0.13378,0.01222,283.037,14751796224.0,,-0.0276676239447953,,USD,6243896.0,Netherlands,15.203584,18.395962,21.00488,buy,14.0,,,,,,,,,19.023937,18.446602,67,18.446602,0.5116279069767442,0.06976744186046512,0.9395348837209302,0.7883720930232558,14.542786227906976,15.560781263860466,0.129639324485203,0.0287881697864988,2.0474098,0.33546007328040606,"P/E de 12.9 nettement sous la mediane de l'industrie (18.4) ; cible analystes (14 analystes, moyenne 18.40) +34% au-dessus du prix actuel",False
EMR.AX,2026-09-03,6.96999979019165,Basic Materials,Gold,Emerald Resources NL,17.871796,5.043415,0.39,0.32997,0.42384997,3.473,4618896896.0,,0.3884461786203506,,AUD,1674584.0,Australia,5.4,7.43333,10.0,hold,3.0,,,,,,,,,18.017094999999998,14.324092,48,14.324092,0.9020979020979021,0.9405594405594405,0.11538461538461539,1.4073426573426575,20.158905699300703,7.861973222727275,0.12797323664067117,0.26868299339449564,2.0752654,0.06647492449861447,ROE (33%) dans le haut du secteur ; marge superieure a la mediane du secteur ; dette plus faible que la mediane du secteur,False
BAP,2026-09-03,381.6900024414063,Financial Services,Banks - Regional,Credicorp Ltd.,13.889738,2.729056,27.48,0.2041,0.33101,,30313560064.0,4.55,0.4409546624398963,,USD,392749.0,Peru,219.0,422.69235,480.0,buy,14.0,,39000125440.0,27775899648.0,,0.49401,PEN,-105240000.0,-2946713000.0,13.980483,13.38502025,216,13.38502025,0.79,0.64,0.5391666666666667,1.1702083333333333,15.663262238385416,430.42644631083124,0.12768593245223014,0.1924712877471899,1.5007997,0.10742316355243808,"ROE (20%) dans le haut du secteur ; momentum (+44%) superieur au secteur (+19%) ; cible analystes (14 analystes, moyenne 422.69) +11% au-dessus du prix actuel",False
JPM,2026-09-02,355.1000061035156,Financial Services,Banks - Diversified,JPMorgan Chase & Co.,15.201199,2.6697843,23.36,0.17789,0.34921002,,943921954816.0,1.65,0.1502740193094331,,USD,8330103.0,United States,305.0,374.57144,420.0,none,21.0,,,,,,,,,13.980483,14.949515,29,14.949515,0.7183333333333334,0.6866666666666666,0.5391666666666667,1.1460416666666666,17.132767086458333,400.22143913966664,0.1270668326122124,0.1924712877471899,1.5007997,0.05483366252268729,"cible analystes (21 analystes, moyenne 374.57) +5% au-dessus du prix actuel",False
MUSA,2026-09-02,523.29931640625,Consumer Cyclical,Specialty Retail,Murphy USA Inc.,16.017733,12.288637,32.67,0.86394,0.03232,352.932,9618423808.0,1.39,0.3349326735725493,,USD,304041.0,United States,550.0,622.7,710.0,buy,10.0,,,,,,,,,16.624776,17.04,37,17.04,0.9644351464435147,0.23640167364016737,0.9288702928870293,1.0591004184100419,18.047071129707113,589.5978138075315,0.126693262006504,0.0049086485502458,1.82180005,0.18994995880442334,"ROE (86%) dans le haut du secteur ; momentum (+33%) superieur au secteur (+0%) ; cible analystes (10 analystes, moyenne 622.70) +19% au-dessus du prix actuel",False
RYA.IR,2026-09-02,22.959999084472656,Industrials,Airlines,Ryanair Holdings plc,12.826816,2.5167158,1.79,0.22408001,0.12132,1.919,23803465728.0,5.08,-0.0469914941700567,,EUR,2190882.0,Ireland,27.0,29.61667,34.0,buy,18.0,,,,,,,,,21.574627999999997,11.130953,19,11.130953,0.7711370262390671,0.6895043731778425,0.04227405247813411,1.297376093294461,14.44103231778426,25.849447848833826,0.1258470766366555,0.12008745507775205,2.37543655,0.28992470300354256,"ROE (22%) dans le haut du secteur ; dette plus faible que la mediane du secteur ; cible analystes (18 analystes, moyenne 29.62) +29% au-dessus du prix actuel",False
WTW,2026-09-02,337.4599914550781,Financial Services,Insurance Brokers,Willis Towers Watson Public Limited Company,20.882425,4.0823584,16.16,0.19761999,0.15492,91.39,31340562432.0,1.27,-0.0104075037574896,,USD,602746.0,United Kingdom,303.0,379.94736,455.0,buy,19.0,,,,,,,,,13.980483,23.770834,11,23.770834,0.7733333333333333,0.25333333333333335,0.8466666666666667,0.9883333333333333,23.493507603333335,379.6550828698667,0.12503731548397634,0.1924712877471899,1.5007997,0.12590342446736447,"ROE (20%) dans le haut du secteur ; cible analystes (19 analystes, moyenne 379.95) +13% au-dessus du prix actuel",False
2013.TW,2026-09-03,41.70000076293945,Basic Materials,Steel,"China Steel Structure Co., Ltd.",12.83077,1.5118556,3.25,0.121199995,0.033210002,63.167,8340000256.0,,0.0401268269326218,,TWD,124547.0,Taiwan,,,,none,,,,,,,,,,18.017094999999998,17.6,37,17.6,0.45104895104895104,0.12237762237762238,0.7447552447552448,0.81993006993007,14.430769230769233,46.900000000000006,0.12470021923073937,0.26868299339449564,2.0752654,,P/E de 12.8 nettement sous la mediane de l'industrie (17.6),False
2237.TW,2026-09-03,27.850000381469727,Consumer Cyclical,Auto Manufacturers,RAC Electric Vehicles Inc.,11.095617,2.4804063,2.51,0.25142,0.114379995,113.816,3391375360.0,,-0.0231316587084072,,TWD,217440.0,Taiwan,,,,none,,,,,,,,,,16.624776,10.9298125,20,10.9298125,0.7656903765690377,0.7405857740585774,0.7050209205020921,1.14173640167364,12.478964794717571,31.322201634741102,0.1246750881763592,0.0049086485502458,1.82180005,,ROE (25%) dans le haut du secteur,False
ACIW,2026-09-03,53.40499877929688,Technology,Software - Infrastructure,"ACI Worldwide, Inc.",23.94843,3.6118624,2.23,0.15617,0.124,57.698,5391514624.0,1.78,0.0096645502578951,,USD,1044444.0,United States,66.0,67.33333,70.0,strong_buy,3.0,260535632.0,167398000.0,863593984.0,0.866,0.10466,USD,-119298333.33333331,0.0,24.234068,27.76909,50,27.76909,0.526595744680851,0.5709219858156028,0.7446808510638298,0.9698581560283688,26.932078421985814,60.058534881028365,0.12458639179504694,0.18160768933520066,3.1429535,0.2608057586194088,"cible analystes (3 analystes, moyenne 67.33) +26% au-dessus du prix actuel",False
ELV,2026-09-02,404.9849853515625,Healthcare,Healthcare Plans,"Elevance Health, Inc.",17.911764,1.9565816,22.61,0.11133,0.02468,68.953,87828807680.0,1.32,0.2336308887282336,,USD,1392941.0,United States,393.0,449.09525,492.0,buy,21.0,,,,,,,,,23.3923085,25.55145,9,25.55145,0.36693548387096775,0.09274193548387097,0.6733870967741935,0.7883064516129032,20.142372883064517,455.4190508860887,0.12453317371937889,0.10175650651128215,2.97182475,0.10891827164936974,"P/E de 17.9 nettement sous la mediane de l'industrie (25.6) ; momentum (+23%) superieur au secteur (+10%) ; cible analystes (21 analystes, moyenne 449.10) +11% au-dessus du prix actuel",False
5713.T,2026-09-03,10040.0,Basic Materials,Other Industrial Metals & Mining,"Sumitomo Metal Mining Co., Ltd.",15.463758,1.2655983,649.26,0.11684,0.12449,30.335,2695616528384.0,0.34,1.3724559188520424,,JPY,3365339.0,Japan,7460.0,11388.75,18800.0,buy,8.0,,,,,,,,,18.017094999999998,17.520462000000002,24,17.520462000000002,0.44405594405594406,0.5524475524475524,0.47202797202797203,0.9921328671328672,17.38262619755245,11285.843885022905,0.12408803635686305,0.26868299339449564,2.0752654,0.13433764940239046,"momentum (+137%) superieur au secteur (+27%) ; PEG bas (0.34) : croissance qui justifie plus que le P/E actuel ; cible analystes (8 analystes, moyenne 11388.75) +13% au-dessus du prix actuel",False
6792.TW,2026-09-03,60.0,Technology,Electronic Components,Unictron Technologies Corporation,21.505377,1.7723688,2.79,0.08605,0.096820004,3.578,2812519424.0,,0.0773828470888933,,TWD,78328.0,Taiwan,,,,none,,,,,,,,,,24.234068,25.629434,116,25.629434,0.2429078014184397,0.44858156028368795,0.16489361702127658,0.9423758865248227,24.152560586879435,67.38564403739362,0.1230940672898937,0.18160768933520066,3.1429535,,P/E de 21.5 nettement sous la mediane de l'industrie (25.6) ; dette plus faible que la mediane du secteur,False
ATMU,2026-09-03,47.0,Consumer Cyclical,Auto Parts,Atmus Filtration Technologies Inc.,17.602995,8.432006,2.67,0.5579,0.11323,232.278,3834989824.0,,0.051993867350353,,USD,741490.0,United States,56.0,65.2,73.0,none,5.0,103862496.0,259000000.0,1056400000.0,1.722,0.16973,USD,-26900000.0,-8533333.333333334,16.624776,16.658537,71,16.658537,0.9456066945606695,0.7364016736401674,0.8807531380753139,1.1867154811715481,19.768943751569036,52.78307981668932,0.12304425141892184,0.0049086485502458,1.82180005,0.3872340425531915,"ROE (56%) dans le haut du secteur ; momentum (+5%) superieur au secteur (+0%) ; cible analystes (5 analystes, moyenne 65.20) +39% au-dessus du prix actuel",False
2433.TW,2026-09-03,41.75,Industrials,Business Equipment & Supplies,Huxen Corporation,13.916667,1.8425349,3.0,0.11572,0.15875,57.58,6032708608.0,0.79,-0.0969014661624113,,TWD,44608.0,Taiwan,,,,none,,,,,,,,,,21.574627999999997,15.1696495,14,15.1696495,0.39941690962099125,0.8279883381924198,0.5072886297376094,1.0298833819241981,15.622969929664722,46.868909788994166,0.12260861770045905,0.12008745507775205,2.37543655,,marge superieure a la mediane du secteur ; PEG bas (0.79) : croissance qui justifie plus que le P/E actuel,False
2851.TW,2026-09-03,46.45000076293945,Financial Services,Insurance - Reinsurance,Central Reinsurance Corporation,12.6912565,1.4133147,3.66,0.43727002,0.33578,0.001,37178056704.0,,1.041919095442735,,TWD,3128679.0,Taiwan,,,,none,,,,,,,,,,13.980483,10.216393,10,10.216393,0.9633333333333334,0.6516666666666666,0.0016666666666666668,1.3941666666666666,14.243354574166666,52.13067774145,0.12229659602165022,0.1924712877471899,1.5007997,,ROE (44%) dans le haut du secteur ; dette plus faible que la mediane du secteur ; momentum (+104%) superieur au secteur (+19%),False
BMI,2026-09-03,134.39500427246094,Technology,Scientific & Technical Instruments,"Badger Meter, Inc.",31.47424,5.704856,4.27,0.1848,0.14269,3.438,3895687680.0,3.06,-0.2326545097319637,,USD,451788.0,United States,112.0,157.75,170.0,buy,8.0,128289624.0,95733000.0,23478000.0,1.262,0.17724001,USD,-5000666.666666667,-36142666.66666666,24.234068,30.044973,25,30.044973,0.6223404255319149,0.6170212765957447,0.16134751773049646,1.1750886524822695,35.305506836436166,150.75451419158242,0.12172706870826544,0.18160768933520066,3.1429535,0.17377874909837532,"dette plus faible que la mediane du secteur ; cible analystes (8 analystes, moyenne 157.75) +17% au-dessus du prix actuel",False
1451.TW,2026-09-03,17.299999237060547,Consumer Cyclical,Textile Manufacturing,"Nien Hsing Textile Co., Ltd.",11.456953,0.46319848,1.51,0.041750003,0.047270004,2.706,3425399808.0,,0.0299440677369269,,TWD,139824.0,Taiwan,,,,none,,,,,,,,,,16.624776,14.569893,31,14.569893,0.1192468619246862,0.3389121338912134,0.0502092050209205,0.8817991631799164,12.847719455020922,19.400056377081594,0.12139059148177567,0.0049086485502458,1.82180005,,P/E de 11.5 nettement sous la mediane de l'industrie (14.6) ; dette plus faible que la mediane du secteur ; momentum (+3%) superieur au secteur (+0%),False
