ticker,name,sector,industry,pilier_bilan,pilier_rendement_capital,pilier_cash,pilier_marges,pilier_discipline,note_qualite_20,note_qualite_n_piliers,note_qualite_low_confidence,pilier_valorisation,pilier_momentum,note_perspective_20,note_perspective_n_piliers,note_perspective_low_confidence
MTO.L,Mitie Group plc,Industrials,Specialty Business Services,5.4,14.8,,3.5,,7.9,3,False,0.2,16.7,8.4,2,False
MTRO.L,Metro Bank Holdings PLC,Financial Services,Banks - Regional,,2.0,,4.3,,3.2,2,True,0.0,16.1,8.0,2,False
MTS.MC,ArcelorMittal S.A.,Basic Materials,Steel,12.6,5.8,,6.5,,8.3,3,False,0.0,18.9,9.4,2,False
MTX.DE,MTU Aero Engines AG,Industrials,Aerospace & Defense,10.4,16.1,,13.2,,13.2,3,False,19.6,4.6,12.1,2,False
MUT.L,Murray Income Trust Ord,,,,,,,,,0,True,,,,0,True
MUV2.DE,Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,Financial Services,Insurance - Reinsurance,13.6,16.3,,4.9,,11.6,3,False,11.0,4.3,7.6,2,False
MYI.L,Murray International Ord,,,,,,,,,0,True,,,,0,True
N91.L,Ninety One Group,Financial Services,Asset Management,15.4,18.3,,9.0,,14.2,3,False,13.1,5.9,9.5,2,False
NAS.L,North Atlantic Smaller Cos Ord,,,,,,,,,0,True,,,,0,True
NBPE.L,Neuberger Private Equity Partners Limited,Financial Services,Asset Management,17.0,1.8,,19.9,,12.9,3,False,0.0,4.2,2.1,2,False
NCC.L,NCC Group plc,Technology,Software - Infrastructure,8.9,2.2,,7.4,,6.2,3,False,,6.8,6.8,1,True
NDA-SE.ST,Nordea Bank Abp,Financial Services,Banks - Regional,,12.8,,16.2,,14.5,2,True,10.9,12.5,11.7,2,False
NEM.DE,Nemetschek SE,Technology,Software - Application,6.4,16.5,,16.3,,13.1,3,False,10.3,1.3,5.8,2,False
NG.L,National Grid plc,Utilities,Utilities - Regulated Electric,12.0,7.6,,16.0,,11.9,3,False,11.3,11.6,11.4,2,False
NN.AS,NN Group N.V.,Financial Services,Insurance - Diversified,8.1,5.3,,5.8,,6.4,3,False,13.8,14.9,14.4,2,False
NOVN.SW,Novartis AG,Healthcare,Drug Manufacturers - General,3.0,18.3,,17.9,,13.1,3,False,10.6,11.9,11.2,2,False
NTGY.MC,"Naturgy Energy Group, S.A.",Utilities,Utilities - Regulated Gas,9.9,18.8,,9.7,,12.8,3,False,14.1,15.3,14.7,2,False
NWG.L,NatWest Group plc,Financial Services,Banks - Regional,,12.5,,15.5,,14.0,2,True,16.3,13.2,14.8,2,False
NXT.L,NEXT plc,Consumer Cyclical,Apparel Retail,7.2,18.9,,16.2,,14.1,3,False,4.6,16.5,10.6,2,False
OCDO.L,Ocado Group plc,Consumer Defensive,Grocery Stores,5.3,0.6,,0.6,,2.2,3,False,,11.7,11.7,1,True
OCI.L,Oakley Capital Investments Limited,Financial Services,Asset Management,14.7,2.3,,18.7,,11.9,3,False,8.2,3.4,5.8,2,False
ONT.L,Oxford Nanopore Technologies plc,Healthcare,Biotechnology,14.3,5.3,,1.3,,7.0,3,False,,10.1,10.1,1,True
OR.PA,L'Oréal S.A.,Consumer Defensive,Household & Personal Products,11.2,16.0,,17.3,,14.8,3,False,0.0,11.6,5.8,2,False
ORA.PA,Orange S.A.,Communication Services,Telecom Services,3.5,11.8,,12.4,,9.2,3,False,18.2,15.1,16.6,2,False
OSB.L,OSB Group Plc,Financial Services,Mortgage Finance,,10.6,,16.9,,13.8,2,True,15.7,2.1,8.9,2,False
OXB.L,Oxford Biomedica plc,Healthcare,Biotechnology,2.0,3.6,,2.5,,2.7,3,False,,5.7,5.7,1,True
OXIG.L,Oxford Instruments plc,Technology,Scientific & Technical Instruments,13.2,11.0,,12.9,,12.4,3,False,7.2,13.7,10.4,2,False
PAF.L,Pan African Resources PLC,Basic Materials,Gold,13.7,19.3,,17.0,,16.7,3,False,10.3,15.6,13.0,2,False
PAG.L,Paragon Banking Group PLC,Financial Services,Mortgage Finance,4.2,9.6,,14.5,,9.4,3,False,11.1,2.3,6.7,2,False
PAGE.L,Michael Page Plc,Industrials,Staffing & Employment Services,7.5,4.9,,3.1,,5.2,3,False,0.0,6.2,3.1,2,False
PAH3.DE,Porsche Automobil Holding SE,Consumer Cyclical,Auto Manufacturers,16.2,3.1,,2.9,,7.4,3,False,0.0,7.0,3.5,2,False
PCGH.L,Polar Capital Glb Healthcare Ord,,,,,,,,,0,True,,,,0,True
PETS.L,Pets at Home Group Plc,Consumer Cyclical,Specialty Retail,13.0,6.7,,8.3,,9.3,3,False,12.4,12.2,12.3,2,False
PEY.L,Partners Group Private Equity Limited,Financial Services,Asset Management,,0.6,,1.3,,1.0,2,True,,1.1,1.1,1,True
PFD.L,Premier Foods plc,Consumer Defensive,Packaged Foods,14.2,8.6,,16.0,,12.9,3,False,16.6,10.4,13.5,2,False
PGHN.SW,Partners Group Holding AG,Financial Services,Asset Management,,,,17.5,,17.5,1,True,9.8,0.7,5.2,2,False
PHI.L,Pacific Horizon Ord,,,,,,,,,0,True,,,,0,True
PHIA.AS,Koninklijke Philips N.V.,Healthcare,Medical Devices,6.7,12.3,,12.0,,10.3,3,False,14.8,7.7,11.2,2,False
PHP.L,Primary Health Properties Plc,Real Estate,REIT - Healthcare Facilities,6.2,11.4,,15.7,,11.1,3,False,20.0,10.6,15.3,2,False
PIN.L,Pantheon International Ord,,,,,,,,,0,True,,,,0,True
PLUS.L,Plus500 Ltd.,Financial Services,Capital Markets,17.9,19.5,,14.1,,17.2,3,False,15.5,9.6,12.6,2,False
PNL.L,Personal Assets Ord,,,,,,,,,0,True,,,,0,True
PNN.L,Pennon Group Plc,Utilities,Utilities - Regulated Water,1.2,4.9,,6.8,,4.3,3,False,8.3,8.2,8.2,2,False
POLN.L,Pollen Street Group Limited,Financial Services,Asset Management,11.7,6.4,,16.5,,11.5,3,False,17.6,3.1,10.4,2,False
PPH.L,PPHE Hotel Group Limited,Consumer Cyclical,Lodging,3.6,16.3,,19.4,,13.1,3,False,20.0,13.6,16.8,2,False
PRN.L,Princes Group plc,Consumer Defensive,Packaged Foods,,5.6,,5.0,,5.3,2,True,20.0,,20.0,1,True
PRU.L,Prudential plc,Financial Services,Insurance - Life,12.8,15.3,,9.6,,12.6,3,False,18.9,3.6,11.2,2,False
PRX.AS,Prosus N.V.,Consumer Cyclical,Internet Retail,14.2,15.5,,19.8,,16.5,3,False,20.0,1.6,10.8,2,False
PRY.MI,Prysmian S.p.A.,Industrials,Electrical Equipment & Parts,8.0,15.9,,9.6,,11.2,3,False,12.8,16.2,14.5,2,False
PSH.L,"Pershing Square Holdings, Ltd.",Financial Services,Asset Management,12.9,0.7,,1.3,,5.0,3,False,,1.5,1.5,1,True
PST.MI,Poste Italiane S.p.A.,Industrials,Integrated Freight & Logistics,0.4,14.5,,17.4,,10.8,3,False,15.4,16.3,15.8,2,False
PTEC.L,Playtech plc,Consumer Cyclical,Gambling,15.6,1.5,,19.9,,12.3,3,False,,13.1,13.1,1,True
PUB.PA,Publicis Groupe S.A.,Communication Services,Advertising Agencies,10.4,12.9,,11.5,,11.6,3,False,17.9,16.9,17.4,2,False
PUM.DE,PUMA SE,Consumer Cyclical,Footwear & Accessories,4.8,0.9,,1.4,,2.4,3,False,,15.4,15.4,1,True
QIA.DE,Qiagen N.V.,Healthcare,Diagnostics & Research,8.4,13.8,,17.0,,13.1,3,False,15.8,7.2,11.5,2,False
QLT.L,Quilter plc,Financial Services,Asset Management,14.5,5.0,,1.9,,7.1,3,False,1.4,9.5,5.4,2,False
QQ.L,QinetiQ Group plc,Industrials,Aerospace & Defense,7.9,14.5,,8.3,,10.2,3,False,17.3,4.9,11.1,2,False
RAA.DE,RATIONAL Aktiengesellschaft,Industrials,Specialty Industrial Machinery,18.6,18.0,,18.3,,18.3,3,False,11.2,7.0,9.1,2,False
RACE.MI,Ferrari N.V.,Consumer Cyclical,Auto Manufacturers,8.2,18.6,,18.5,,15.1,3,False,0.0,7.0,3.5,2,False
RAT.L,Rathbones Group Plc,Financial Services,Asset Management,16.7,5.5,,5.1,,9.1,3,False,9.5,2.7,6.1,2,False
RCP.L,RIT Capital Partners Ord,,,,,,,,,0,True,,,,0,True
RDC.DE,Redcare Pharmacy NV,Healthcare,Pharmaceutical Retailers,5.4,6.8,,4.6,,5.6,3,False,,4.1,4.1,1,True
REC.MI,Recordati Industria Chimica e Farmaceutica S.p.A.,Healthcare,Drug Manufacturers - General,3.2,17.7,,16.8,,12.6,3,False,11.3,7.9,9.6,2,False
RED.MC,"Redeia Corporación, S.A.",Utilities,Utilities - Regulated Electric,13.7,11.3,,18.6,,14.5,3,False,12.7,5.6,9.1,2,False
REL.L,RELX PLC,Industrials,Specialty Business Services,0.3,19.9,,18.7,,13.0,3,False,12.4,1.8,7.1,2,False
REP.MC,"Repsol, S.A.",Energy,Oil & Gas Integrated,11.0,11.0,,8.0,,10.0,3,False,15.3,17.6,16.5,2,False
RHIM.L,RHI Magnesita N.V.,Industrials,Metal Fabrication,2.7,8.2,,5.4,,5.4,3,False,12.7,14.3,13.5,2,False
RI.PA,Pernod Ricard SA,Consumer Defensive,Beverages - Wineries & Distilleries,8.8,7.0,,16.5,,10.8,3,False,20.0,3.2,11.6,2,False
RICA.L,Ruffer Investment Company Limited,Financial Services,Asset Management,,6.7,,19.4,,13.0,2,True,15.3,5.0,10.2,2,False
RIO.L,Rio Tinto Group,Basic Materials,Other Industrial Metals & Mining,11.0,15.4,,15.5,,14.0,3,False,14.0,15.9,15.0,2,False
RMS.PA,Hermès International Société en commandite par actions,Consumer Cyclical,Luxury Goods,17.4,16.3,,19.2,,17.6,3,False,0.0,3.5,1.8,2,False
RMV.L,Rightmove plc,Communication Services,Internet Content & Information,17.5,19.9,,19.2,,18.9,3,False,11.0,3.7,7.4,2,False
RNK.L,The Rank Group Plc,Consumer Cyclical,Gambling,11.0,8.1,,7.4,,8.8,3,False,13.2,3.0,8.1,2,False
RNO.PA,Renault SA,Consumer Cyclical,Auto Manufacturers,1.8,5.8,,4.9,,4.2,3,False,20.0,7.8,13.9,2,False
ROP.SW,Roche Holding AG,Healthcare,Drug Manufacturers - General,4.3,18.9,,17.2,,13.5,3,False,10.6,13.8,12.2,2,False
ROR.L,Rotork plc,Industrials,Specialty Industrial Machinery,17.7,15.7,,16.9,,16.8,3,False,7.0,15.9,11.4,2,False
ROVI.MC,"Laboratorios Farmaceuticos Rovi, S.A.",Healthcare,Drug Manufacturers - Specialty & Generic,13.1,18.2,,18.2,,16.5,3,False,13.6,8.2,10.9,2,False
RR.L,Rolls-Royce Holdings plc,Industrials,Aerospace & Defense,2.9,19.8,,15.4,,12.7,3,False,9.0,13.7,11.4,2,False
RRTL.DE,RTL Group S.A.,Communication Services,Broadcasting,12.5,5.5,,16.3,,11.4,3,False,0.0,12.3,6.2,2,False
RSW.L,Renishaw plc,Technology,Scientific & Technical Instruments,17.9,8.5,,11.9,,12.8,3,False,0.0,12.9,6.4,2,False
RTO.L,Rentokil Initial plc,Industrials,Specialty Business Services,4.8,4.9,,9.8,,6.5,3,False,0.0,4.8,2.4,2,False
RTW.L,RTW Biotech Opportunities Ltd,Financial Services,Asset Management,,18.9,,19.7,,19.3,2,True,20.0,18.1,19.0,2,False
RWE.DE,RWE Aktiengesellschaft,Utilities,Utilities - Diversified,17.7,7.7,,16.9,,14.1,3,False,15.1,19.5,17.3,2,False
RYA.IR,Ryanair Holdings plc,Industrials,Airlines,19.1,16.0,,14.8,,16.6,3,False,4.8,5.6,5.2,2,False
SAAB-B.ST,Saab AB (publ),Industrials,Aerospace & Defense,14.5,13.0,,11.3,,12.9,3,False,6.0,9.7,7.8,2,False
SAF.PA,Safran SA,Industrials,Aerospace & Defense,13.7,17.3,,14.3,,15.1,3,False,11.6,10.5,11.0,2,False
SAGA.L,Saga plc,Financial Services,Insurance - Diversified,0.3,3.2,,1.8,,1.8,3,False,0.0,19.9,10.0,2,False
SAIN.L,Scottish American Ord,,,,,,,,,0,True,,,,0,True
SAN.MC,"Banco Santander, S.A.",Financial Services,Banks - Diversified,,11.0,,13.6,,12.3,2,True,11.1,16.6,13.8,2,False
SAN.PA,Sanofi,Healthcare,Drug Manufacturers - General,9.9,9.8,,12.9,,10.9,3,False,9.9,7.6,8.8,2,False
SAND.ST,Sandvik AB (publ),Industrials,Specialty Industrial Machinery,12.0,14.3,,15.3,,13.9,3,False,10.6,16.7,13.6,2,False
SAP.DE,SAP SE,Technology,Software - Application,11.1,14.3,,16.6,,14.0,3,False,12.8,4.5,8.6,2,False
SCA-B.ST,Svenska Cellulosa Aktiebolaget SCA (publ),Basic Materials,Paper & Paper Products,14.6,5.1,,12.1,,10.6,3,False,0.0,3.3,1.6,2,False
SCMN.SW,Swisscom AG,Communication Services,Telecom Services,4.1,10.8,,11.3,,8.7,3,False,1.8,14.2,8.0,2,False
SDF.DE,K+S Aktiengesellschaft,Basic Materials,Agricultural Inputs,14.0,16.3,,16.8,,15.7,3,False,20.0,13.5,16.8,2,False
SDLF.L,Standard Life plc,Financial Services,Insurance - Life,0.9,0.5,,0.7,,0.7,3,False,,16.6,16.6,1,True
SDP.L,Schroder AsiaPacific Ord,,,,,,,,,0,True,,,,0,True
SDR.L,Schroders plc,Financial Services,Asset Management,16.0,13.2,,7.5,,12.2,3,False,11.6,17.6,14.6,2,False
SEB-A.ST,Skandinaviska Enskilda Banken AB (publ),Financial Services,Banks - Regional,,11.9,,16.5,,14.2,2,True,9.0,13.1,11.0,2,False
SEIT.L,SDCL Efficiency Income Trust plc.,,,,,,,,,0,True,,,,0,True
SEQI.L,Sequoia Economic Infrastructure Income Fund Limited,Financial Services,Asset Management,,,,1.3,,1.3,1,True,13.3,7.3,10.3,2,False
SGE.L,The Sage Group plc,Technology,Software - Application,0.2,19.4,,14.4,,11.3,3,False,13.3,7.0,10.2,2,False
SGO.PA,Compagnie de Saint-Gobain S.A.,Industrials,Building Products & Equipment,9.0,9.3,,8.5,,8.9,3,False,20.0,4.0,12.0,2,False
SGRO.L,SEGRO Plc,Real Estate,REIT - Industrial,16.8,5.4,,15.1,,12.4,3,False,9.5,19.1,14.3,2,False
SHAW.L,Shawbrook Group PLC,Financial Services,Banks - Regional,,9.2,,14.4,,11.8,2,True,17.5,,17.5,1,True
SHC.L,Shaftesbury Capital PLC,Real Estate,REIT - Retail,18.9,13.3,,19.9,,17.4,3,False,20.0,10.1,15.0,2,False
SIKA.SW,Sika AG,Basic Materials,Specialty Chemicals,3.4,14.2,,11.8,,9.8,3,False,7.3,7.1,7.2,2,False
SKA-B.ST,Skanska AB (publ),Industrials,Engineering & Construction,15.2,9.4,,6.0,,10.2,3,False,11.6,11.7,11.6,2,False
SKF-B.ST,AB SKF (publ),Industrials,Tools & Accessories,13.6,6.6,,7.5,,9.2,3,False,6.9,12.2,9.6,2,False
SLHN.SW,Swiss Life Holding AG,Financial Services,Insurance - Diversified,3.4,14.0,,4.8,,7.4,3,False,1.9,8.0,5.0,2,False
SLR.MC,"Solaria Energía y Medio Ambiente, S.A.",Utilities,Utilities - Renewable,3.7,18.7,,19.7,,14.0,3,False,18.3,19.3,18.8,2,False
SMT.L,Scottish Mortgage Ord,,,,,,,,,0,True,,,,0,True
SMWH.L,WH Smith PLC,Consumer Cyclical,Specialty Retail,0.7,1.3,,1.4,,1.1,3,False,,1.3,1.3,1,True
SNR.L,Senior plc,Industrials,Aerospace & Defense,10.8,2.0,,1.3,,4.7,3,False,,16.6,16.6,1,True
SRE.L,Sirius Real Estate Limited,Real Estate,Real Estate Services,12.1,15.8,,17.2,,15.0,3,False,20.0,7.9,14.0,2,False
SREN.SW,Swiss Re AG,Financial Services,Insurance - Reinsurance,11.1,15.9,,5.4,,10.8,3,False,9.0,4.7,6.8,2,False
SRP.L,Serco Group plc,Industrials,Specialty Business Services,5.3,14.0,,5.2,,8.2,3,False,15.4,9.5,12.4,2,False
SSE.L,SSE plc,Utilities,Utilities - Diversified,17.2,10.4,,11.4,,13.0,3,False,3.4,18.7,11.0,2,False
SSIT.L,Seraphim Space Investment Trust Ord,,,,,,,,,0,True,,,,0,True
SSPG.L,SSP Group plc,Consumer Cyclical,Restaurants,0.3,5.4,,2.6,,2.8,3,False,,14.8,14.8,1,True
STAN.L,Standard Chartered PLC,Financial Services,Banks - Diversified,,6.8,,9.8,,8.3,2,True,11.6,17.2,14.4,2,False
STJ.L,St. James's Place plc,Financial Services,Asset Management,11.8,19.2,,2.0,,11.0,3,False,15.3,2.6,9.0,2,False
STLAM.MI,Stellantis N.V.,Consumer Cyclical,Auto Manufacturers,8.5,0.7,,0.9,,3.4,3,False,,1.2,1.2,1,True
STLAP.PA,Stellantis N.V.,Consumer Cyclical,Auto Manufacturers,8.5,0.7,,0.9,,3.4,3,False,,1.3,1.3,1,True
STM.DE,Stabilus SE,Industrials,Specialty Industrial Machinery,5.5,6.8,,7.0,,6.4,3,False,20.0,1.3,10.6,2,False
STMPA.PA,STMicroelectronics N.V.,Technology,Semiconductors,10.8,5.1,,7.0,,7.6,3,False,,15.7,15.7,1,True
SU.PA,Schneider Electric S.E.,Industrials,Specialty Industrial Machinery,7.2,14.8,,14.1,,12.0,3,False,6.0,13.1,9.6,2,False
SUPR.L,Supermarket Income REIT plc,Real Estate,REIT - Retail,11.7,8.4,,16.6,,12.2,3,False,14.1,12.8,13.4,2,False
SVS.L,Savills plc,Real Estate,Real Estate Services,8.2,12.7,,4.1,,8.3,3,False,6.6,13.6,10.1,2,False
SVT.L,Severn Trent PLC,Utilities,Utilities - Regulated Water,0.1,18.4,,12.7,,10.4,3,False,8.3,15.9,12.1,2,False
SW.PA,Sodexo S.A.,Industrials,Specialty Business Services,3.0,10.2,,4.1,,5.8,3,False,13.7,11.0,12.4,2,False
SWED-A.ST,Swedbank AB (publ),Financial Services,Banks - Regional,,12.6,,17.2,,14.9,2,True,9.8,16.6,13.2,2,False
TATE.L,Tate & Lyle plc,Consumer Defensive,Packaged Foods,8.0,6.1,,9.6,,7.9,3,False,2.5,15.2,8.8,2,False
TCAP.L,TP ICAP Group PLC,Financial Services,Capital Markets,2.7,6.8,,3.9,,4.5,3,False,14.8,11.9,13.4,2,False
TEF.MC,"Telefónica, S.A.",Communication Services,Telecom Services,1.9,2.3,,2.5,,2.2,3,False,,7.0,7.0,1,True
TEG.DE,TAG Immobilien AG,Real Estate,Real Estate - Diversified,6.9,4.4,,5.5,,5.6,3,False,0.0,4.5,2.2,2,False
TEL.OL,Telenor ASA,Communication Services,Telecom Services,4.7,16.4,,16.0,,12.4,3,False,16.9,6.4,11.6,2,False
TEL2-B.ST,Tele2 AB (publ),Communication Services,Telecom Services,4.4,18.8,,18.9,,14.0,3,False,16.9,13.7,15.3,2,False
TELIA.ST,Telia Company AB (publ),Communication Services,Telecom Services,3.2,10.1,,8.5,,7.3,3,False,0.0,16.7,8.4,2,False
TEM.L,Templeton Emerging Mkts Invmt Tr TEMIT,,,,,,,,,0,True,,,,0,True
TEP.L,Telecom Plus Plc,Utilities,Utilities - Diversified,14.8,19.7,,4.0,,12.8,3,False,20.0,0.4,10.2,2,False
TFIF.L,TwentyFour Income Fund Limited,Financial Services,Asset Management,,,,1.3,,1.3,1,True,8.6,2.9,5.8,2,False
THG.L,THG Plc,Consumer Cyclical,Internet Retail,5.3,1.1,,7.0,,4.5,3,False,,7.9,7.9,1,True
THRL.L,Target Healthcare REIT Ord,,,,,,,,,0,True,,,,0,True
TKA.DE,thyssenkrupp AG,Industrials,Conglomerates,17.8,3.6,,3.1,,8.2,3,False,0.0,17.9,9.0,2,False
TLX.DE,Talanx AG,Financial Services,Insurance - Diversified,10.7,16.0,,3.3,,10.0,3,False,12.3,8.7,10.5,2,False
TMPL.L,Temple Bar Ord,,,,,,,,,0,True,,,,0,True
TMV.DE,TeamViewer SE,Technology,Software - Application,0.5,19.4,,15.6,,11.8,3,False,20.0,3.5,11.8,2,False
TPK.L,Travis Perkins plc,Industrials,Industrial Distribution,10.1,1.2,,1.5,,4.3,3,False,,8.8,8.8,1,True
TRIG.L,The Renewables Infrastructure Group Limited,Utilities,Utilities - Renewable,,1.2,,1.4,,1.3,2,True,,6.0,6.0,1,True
TRN.L,Trainline plc,Consumer Cyclical,Travel Services,5.6,17.4,,17.8,,13.6,3,False,17.9,2.7,10.3,2,False
TRN.MI,Terna S.p.A.,Utilities,Utilities - Regulated Electric,5.9,15.7,,18.2,,13.3,3,False,10.8,14.9,12.8,2,False
TRY.L,TR Property Ord,,,,,,,,,0,True,,,,0,True
TSCO.L,Tesco PLC,Consumer Defensive,Grocery Stores,4.1,13.7,,6.0,,7.9,3,False,11.1,10.1,10.6,2,False
TTE.PA,TotalEnergies SE,Energy,Oil & Gas Integrated,10.5,12.1,,10.3,,11.0,3,False,11.8,12.3,12.0,2,False
TUI1.DE,TUI AG,Consumer Cyclical,Travel Services,4.2,17.8,,6.2,,9.4,3,False,20.0,7.8,13.9,2,False
TW.L,Taylor Wimpey plc,Consumer Cyclical,Residential Construction,18.7,6.4,,11.4,,12.2,3,False,11.6,4.8,8.2,2,False
UBSG.SW,UBS Group AG,Financial Services,Banks - Diversified,,7.9,,7.2,,7.6,2,True,5.7,15.7,10.7,2,False
UCG.MI,UniCredit S.p.A.,Financial Services,Banks - Regional,,13.2,,17.1,,15.2,2,True,12.6,14.9,13.8,2,False
UEM.L,Utilico Emerging Markets Ord,Financial Services,Asset Management,17.9,16.8,,19.2,,18.0,3,False,20.0,7.1,13.6,2,False
UKW.L,Greencoat UK Wind,,,,,,,,,0,True,,,,0,True
ULVR.L,Unilever PLC,Consumer Defensive,Household & Personal Products,2.4,18.4,,18.2,,13.0,3,False,9.9,9.8,9.9,2,False
UNI.MC,"Unicaja Banco, S.A.",Financial Services,Banks - Regional,,6.3,,13.2,,9.8,2,True,8.9,17.8,13.4,2,False
URW.PA,Unibail-Rodamco-Westfield SE,Real Estate,REIT - Retail,8.1,12.1,,16.0,,12.1,3,False,20.0,14.0,17.0,2,False
UTDI.DE,United Internet AG,Communication Services,Telecom Services,6.8,9.0,,7.6,,7.8,3,False,12.7,10.7,11.7,2,False
UTG.L,Unite Group PLC,Real Estate,REIT - Diversified,16.6,0.7,,0.2,,5.8,3,False,,1.2,1.2,1,True
UU.L,United Utilities Group PLC,Utilities,Utilities - Regulated Water,0.6,19.3,,17.8,,12.6,3,False,15.8,16.9,16.4,2,False
VCT.L,Victrex plc,Basic Materials,Specialty Chemicals,13.3,2.2,,1.5,,5.7,3,False,,8.3,8.3,1,True
VEIL.L,Vietnam Enterprise Ord,Financial Services,Asset Management,,15.5,,19.2,,17.4,2,True,20.0,4.0,12.0,2,False
VIE.PA,Veolia Environnement SA,Industrials,Waste Management,1.2,11.5,,4.9,,5.9,3,False,18.0,11.6,14.8,2,False
VIV.PA,Vivendi SE,Communication Services,Electronic Gaming & Multimedia,12.4,4.5,,9.3,,8.7,3,False,0.0,1.6,0.8,2,False
VOD.L,Vodafone Group Public Limited Company,Communication Services,Telecom Services,6.2,4.3,,4.4,,5.0,3,False,,17.7,17.7,1,True
VOF.L,VinaCapital Vietnam Opportunity Fund Limited,Financial Services,Asset Management,18.4,2.0,,18.4,,12.9,3,False,,2.5,2.5,1,True
VOLV-B.ST,AB Volvo (publ),Industrials,Farm & Heavy Construction Machinery,3.1,15.4,,10.8,,9.8,3,False,13.5,14.3,13.9,2,False
VSVS.L,Vesuvius plc,Basic Materials,Steel,8.0,7.0,,5.8,,6.9,3,False,3.4,5.2,4.3,2,False
VTY.L,Vistry Group PLC,Consumer Cyclical,Residential Construction,16.4,5.3,,7.7,,9.8,3,False,19.2,0.3,9.8,2,False
WAF.DE,Siltronic AG,Technology,Semiconductors,5.0,2.2,,1.8,,3.0,3,False,,15.0,15.0,1,True
WCH.DE,Wacker Chemie AG,Basic Materials,Specialty Chemicals,7.4,2.1,,1.4,,3.6,3,False,,13.9,13.9,1,True
WEIR.L,Weir PLC,Industrials,Specialty Industrial Machinery,6.7,11.6,,13.1,,10.5,3,False,11.2,8.1,9.6,2,False
WIX.L,Wickes Group plc,Consumer Cyclical,Home Improvement Retail,0.9,16.6,,5.9,,7.8,3,False,19.6,6.0,12.8,2,False
WIZZ.L,Wizz Air Holdings Plc,Industrials,Airlines,0.3,0.4,,1.5,,0.7,3,False,0.0,5.7,2.8,2,False
WKL.AS,Wolters Kluwer N.V.,Industrials,Specialty Business Services,0.4,19.9,,18.6,,13.0,3,False,20.0,0.7,10.4,2,False
WKP.L,Workspace Group Plc,Real Estate,REIT - Office,14.7,0.9,,0.2,,5.3,3,False,,6.6,6.6,1,True
WOSG.L,Watches of Switzerland Group PLC,Consumer Cyclical,Luxury Goods,8.1,13.6,,9.8,,10.5,3,False,14.3,19.6,17.0,2,False
WPP.L,WPP plc,Communication Services,Advertising Agencies,1.6,3.0,,4.2,,2.9,3,False,,11.0,11.0,1,True
WTB.L,Whitbread plc,Consumer Cyclical,Lodging,3.7,7.0,,12.2,,7.6,3,False,8.7,3.5,6.1,2,False
WWH.L,Worldwide Healthcare Ord,Financial Services,Asset Management,18.8,3.8,,19.0,,13.9,3,False,10.2,10.1,10.1,2,False
XPP.L,XP Power Limited,Industrials,Electrical Equipment & Parts,9.0,1.6,,1.5,,4.0,3,False,,18.8,18.8,1,True
XPS.L,XPS Pensions Group plc,Consumer Cyclical,Personal Services,12.5,12.4,,14.7,,13.2,3,False,8.1,8.1,8.1,2,False
ZAL.DE,Zalando SE,Consumer Cyclical,Internet Retail,11.7,4.7,,3.6,,6.7,3,False,0.0,8.9,4.4,2,False
ZURN.SW,Zurich Insurance Group AG,Financial Services,Insurance - Diversified,9.6,17.6,,4.4,,10.5,3,False,9.1,7.4,8.2,2,False
EDP.LS,"EDP, S.A.",Utilities,Utilities - Diversified,9.5,8.4,,7.4,,8.4,3,False,11.2,15.8,13.5,2,False
FSG.L,Foresight Group Holdings Limited,Financial Services,Asset Management,11.9,19.6,,9.8,,13.8,3,False,13.9,5.0,9.4,2,False
FCH.L,Funding Circle Holdings plc,Financial Services,Credit Services,5.3,16.2,,8.5,,10.0,3,False,8.1,19.3,13.7,2,False
HVPE.L,HarbourVest Global Private Equity Ltd.,Financial Services,Asset Management,15.7,4.5,,18.9,,13.0,3,False,16.3,9.7,13.0,2,False
IHP.L,IntegraFin Holdings plc,Financial Services,Asset Management,17.3,18.4,,15.6,,17.1,3,False,2.3,8.9,5.6,2,False
FHZN.SW,Flughafen Zürich AG,Industrials,Airports & Air Services,9.7,9.9,,18.8,,12.8,3,False,9.2,4.2,6.7,2,False
IAG.MC,International Consolidated Airlines Group S.A.,Industrials,Airlines,2.6,18.9,,12.5,,11.3,3,False,14.9,11.0,13.0,2,False
ENEL.MI,Enel SpA,Utilities,Utilities - Diversified,9.2,14.5,,5.1,,9.6,3,False,4.7,16.6,10.6,2,False
III.L,3i Group Ord,Financial Services,Asset Management,17.8,15.5,,19.3,,17.5,3,False,20.0,0.5,10.2,2,False
DOM.L,Domino's Pizza Group plc,Consumer Cyclical,Restaurants,,,,13.2,,13.2,1,True,18.0,12.2,15.1,2,False
FGP.L,FirstGroup plc,Industrials,Railroads,2.6,13.5,,4.6,,6.9,3,False,19.8,2.2,11.0,2,False
HBR.L,Harbour Energy plc,Energy,Oil & Gas E&P,3.6,6.3,,5.2,,5.0,3,False,10.0,5.4,7.7,2,False
HTG.L,Hunting PLC,Energy,Oil & Gas Equipment & Services,17.3,5.8,,6.1,,9.7,3,False,14.8,5.2,10.0,2,False
JEGI.L,JPMorgan European Growth & Income Ord,,,,,,,,,0,True,,,,0,True
KIE.L,Kier Group plc,Industrials,Engineering & Construction,1.3,10.2,,3.6,,5.0,3,False,9.2,11.8,10.5,2,False
