sector,entry_date,entry_price,entry_price_eur,entry_value_eur,currency,peak,reinforcement_count,ticker,exit_date,exit_price,exit_reason,return_pct,exit_value_eur
Consumer Defensive,2025-12-31,136.97210693359375,1.5703488242494632,16.666666666666668,GBp,0.6569342927458981,0,AEP.L,2026-05-20,175.5642547607422,trailing_stop,0.2817518740940337,21.50652622160677
Technology,2026-03-31,635.3400268554688,554.397742805108,16.666666666666668,USD,1.2192525590544943,0,SNDK,2026-05-07,1339.9599609375,trailing_stop,1.1090438258226136,34.290690547436746
Industrials,2026-03-31,543.76171875,474.4865060538743,16.666666666666668,USD,0.36144751280504006,0,AGX,2026-05-18,664.2154541015625,trailing_stop,0.22151933686773995,20.088015295907823
Financial Services,2026-03-31,26.25,22.905751461405536,16.666666666666668,USD,0.15542856852213527,0,HRTG,2026-05-01,28.729999542236328,trailing_stop,0.0944761730375745,17.822760381601878
Technology,2026-03-31,3460.982421875,94.31147004873392,16.666666666666668,TWD,1.1569186743061461,0,7769.TW,2026-05-15,6808.4091796875,trailing_stop,0.9671897599523256,32.68444707357182
Energy,2026-03-31,65.53944396972656,57.18972245673412,16.666666666666668,USD,0.2571350111624786,0,INSW,2026-05-28,69.0736083984375,trailing_stop,0.053924235767752515,17.326662233426784
Industrials,2026-03-31,28040.0,153.1211253189174,16.666666666666668,JPY,0.9579172610556348,0,5706.T,2026-05-14,50660.0,trailing_stop,0.8067047075606277,29.817516650528194
Healthcare,2026-03-31,25.690000534057617,22.41709589624759,16.666666666666668,USD,0.1669910050212493,0,NNNN,2026-05-06,26.600000381469727,trailing_stop,0.035422336648288866,16.8802952104083
Real Estate,2026-04-30,12.23421859741211,2.088381024257584,16.666666666666668,BRL,0.010358492195662983,0,JHSF3.SA,2026-05-18,10.27479362487793,stop_loss,-0.16015938876134306,13.964542942496612
Basic Materials,2026-04-30,8.380000114440918,5.246944418610657,16.666666666666668,CAD,0.2541766211638081,0,DSV.TO,2026-05-19,8.5600004196167,trailing_stop,0.021479749727639552,16.982556002074826
Technology,2026-04-30,517.0804443359375,442.52777841541337,16.666666666666668,USD,0.5539292144828885,0,MU,2026-05-18,681.4351806640625,trailing_stop,0.31785138681699365,22.097133231987588
Communication Services,2026-04-30,5219.0,27.88195344317674,16.666666666666668,JPY,0.2308871431308679,0,9984.T,2026-05-18,5593.0,trailing_stop,0.07166123778501632,18.122329182872992
Industrials,2026-04-30,5971.0,31.89943360973526,16.666666666666668,JPY,0.31552503768213036,0,5803.T,2026-05-14,6355.0,trailing_stop,0.0643108357059119,17.954527480203282
Basic Materials,2026-04-30,3234.656494140625,37.341341919161614,16.666666666666668,GBp,0.169706395571098,0,FRES.L,2026-05-15,3334.64599609375,trailing_stop,0.030911938295225427,17.090910326503067
Technology,2026-04-30,214.80960083007807,5.8159994951504785,16.666666666666668,TWD,0.5823665721866875,0,2408.TW,2026-05-19,273.6205749511719,trailing_stop,0.2737818695897831,21.32110330628649
Communication Services,2025-12-31,312.3923034667969,265.9270715460178,16.666666666666668,USD,0.28723141012171083,0,GOOGL,2026-06-25,343.4891967773437,trailing_stop,0.09954436445919668,18.960163174340853
Real Estate,2026-01-31,44.022071838378906,4.713667438552183,16.666666666666668,HKD,0.08484451030933648,0,1209.HK,2026-06-22,37.40889739990234,stop_loss,-0.15022406175601977,14.726643671377749
Financial Services,2026-03-31,23.96755599975586,2.669974094717464,16.666666666666668,HKD,0.275609741346065,0,2628.HK,2026-06-26,26.2279109954834,trailing_stop,0.09430894813599533,18.38066740440344
Basic Materials,2026-03-31,43.58370590209961,27.31339143250614,16.666666666666668,CAD,0.07683536937230118,0,OGC.TO,2026-06-05,35.73284149169922,stop_loss,-0.18013301640836787,13.50608619527784
Utilities,2026-03-31,23.700000762939453,23.700000762939453,16.666666666666668,EUR,0.08649785531932164,0,SLR.MC,2026-06-30,19.905000686645508,stop_loss,-0.16012658034291394,13.997890327618101
Financial Services,2026-03-31,9278.732421875,106.68888428426968,16.666666666666668,GBp,0.25107757554606036,0,BGEO.L,2026-06-09,10138.6142578125,trailing_stop,0.09267233894042382,18.319687606265674
Healthcare,2026-04-30,65.19512176513672,1.7651668910843967,16.666666666666668,TWD,0.2696970423937026,0,3054.TW,2026-06-09,69.64024353027344,trailing_stop,0.06818181552218161,18.060220852843162
Healthcare,2026-04-30,1719.5,9.186246205315657,16.666666666666668,JPY,0.008432683919744166,0,4506.T,2026-06-03,1458.5,stop_loss,-0.151788310555394,14.23366352811997
Communication Services,2026-04-30,446.3500061035156,381.995255787257,16.666666666666668,USD,0.3749299962252146,0,APP,2026-06-05,557.2000122070312,trailing_stop,0.24834771947512357,20.934885967775884
Technology,2026-05-31,1694.97998046875,1454.5640998990395,16.666666666666668,USD,0.34144946056527803,0,SNDK,2026-06-23,1963.5999755859373,trailing_stop,0.15847974501911222,19.689356712581276
Industrials,2026-05-31,2390.0,65.26409585004066,16.666666666666668,TWD,0.0,0,7750.TW,2026-06-26,2005.0,stop_loss,-0.16108786610878656,14.144894659891577
Technology,2026-05-31,8156.2666015625,222.72442061207548,16.666666666666668,TWD,0.0,0,7769.TW,2026-06-09,6857.78125,stop_loss,-0.15920094511301885,14.094975929876103
Energy,2026-05-31,92.62999725341795,79.49136280730986,16.666666666666668,USD,0.00917635894115576,0,VAL,2026-06-18,78.55999755859375,stop_loss,-0.1518946357769112,14.313802742827837
Industrials,2026-05-31,4771.0,25.70775833122029,16.666666666666668,JPY,0.35967302452316074,0,5803.T,2026-06-29,5885.0,trailing_stop,0.23349402640955774,20.714046866829904
Consumer Cyclical,2026-05-31,5047.197265625,137.82458833381304,16.666666666666668,TWD,0.4906219223617687,0,2059.TW,2026-06-26,6965.43115234375,trailing_stop,0.380059226094309,23.269173956240408
Basic Materials,2026-05-31,3285.651123046875,37.9225892882941,16.666666666666668,GBp,0.007303745192367428,0,FRES.L,2026-06-24,2772.70556640625,stop_loss,-0.156116866164706,14.13601871783319
Technology,2026-05-31,970.8507080078124,833.1452893261854,16.666666666666668,USD,0.24755919277363403,0,MU,2026-06-23,1051.6082763671875,trailing_stop,0.08318227271532797,18.409611599972113
Energy,2026-05-31,69.41534423828125,59.56947508206814,16.666666666666668,USD,0.2336850578694647,0,INSW,2026-06-26,75.67205810546875,trailing_stop,0.09013444989497055,18.634478313481342
Consumer Defensive,2026-05-31,173.76461791992188,2.0055702785948326,16.666666666666668,GBp,0.0,0,AEP.L,2026-06-29,146.86000061035156,stop_loss,-0.15483369187373408,14.146682270913953
Industrials,2026-05-31,791.15771484375,21.604264825967213,16.666666666666668,TWD,0.19496860440501118,0,3167.TW,2026-06-08,860.8193969726562,trailing_stop,0.08805031009861808,18.250616645560633
Healthcare,2026-05-31,34.40999984741211,29.52928709030252,16.666666666666668,USD,0.0,0,NNNN,2026-06-03,28.51000022888184,stop_loss,-0.1714617740393275,13.845496640966424
Basic Materials,2026-05-31,8.59000015258789,5.349325203772892,16.666666666666668,CAD,0.04074498504985091,0,DSV.TO,2026-06-10,7.239999771118164,stop_loss,-0.1571595293933743,14.01618106900735
Technology,2026-05-31,2498.864501953125,68.2368754693443,16.666666666666668,TWD,0.03968257457562019,0,2360.TW,2026-06-26,2035.0,stop_loss,-0.1856301138339298,13.731087903778867
Communication Services,2026-05-31,7491.0,40.36403639890405,16.666666666666668,JPY,0.1523161126685355,0,9984.T,2026-06-04,7377.0,trailing_stop,-0.015218261914297204,16.404984666864387
Industrials,2026-05-31,666.4735717773438,571.940991757739,16.666666666666668,USD,0.18437231071780458,0,AGX,2026-06-24,731.64013671875,trailing_stop,0.09777816810893314,18.735714128477213
Consumer Defensive,2025-12-31,33.66999816894531,28.661922565512484,16.666666666666668,USD,0.20166323982131762,0,LAUR,2026-07-16,36.880001068115234,trailing_stop,0.09533718662719104,18.696536456884786
Consumer Defensive,2025-12-31,45.61817932128906,4.991359317953036,16.666666666666668,HKD,0.08988043013975289,0,9633.HK,2026-07-31,43.77999877929688,momentum_perdu,-0.04029491245246475,16.176040502386833
Communication Services,2026-03-31,189.1366424560547,17.26707599949224,16.666666666666668,SEK,0.015673089202896007,0,TEL2-B.ST,2026-07-16,160.75,stop_loss,-0.150085367316649,14.104709592442694
Technology,2026-06-30,2273.72998046875,1990.6506862961508,16.666666666666668,USD,0.0,0,SNDK,2026-07-02,1745.0,stop_loss,-0.23253859737546656,12.840550903255592
Healthcare,2026-06-30,62.79999923706055,1.725517490909209,16.666666666666668,TWD,0.02388541135223554,0,3054.TW,2026-07-27,53.0,stop_loss,-0.15605094516111417,13.906166372567178
Industrials,2026-06-30,286.2333679199219,250.59732474178116,16.666666666666668,USD,0.0,0,POWL,2026-07-07,233.94651794433597,stop_loss,-0.18267209848927868,13.598637278232479
Basic Materials,2026-06-30,1857.889892578125,51.04811377028035,16.666666666666668,TWD,0.399437076646171,0,7610.TW,2026-07-20,2170.0,trailing_stop,0.1679917139700735,19.19016220279514
Technology,2026-06-30,6388.74658203125,175.53971506699875,16.666666666666668,TWD,0.08655325262552349,0,7769.TW,2026-07-29,5110.009765625,stop_loss,-0.2001545686602717,13.16524738027679
Communication Services,2026-06-30,5963.0,32.24969020452113,16.666666666666668,JPY,0.10246520207949028,0,9984.T,2026-07-29,4741.0,stop_loss,-0.20493040415898034,13.132618529762315
Industrials,2026-06-30,837.9306030273438,23.02331097543272,16.666666666666668,TWD,0.07482182340513321,0,3167.TW,2026-07-22,699.0,stop_loss,-0.16580203960256845,13.728207017816436
Healthcare,2026-06-30,13.710000038146973,12.003105566401103,16.666666666666668,USD,0.0,0,NNNN,2026-07-08,11.489999771118164,stop_loss,-0.16192562077693917,13.9902419274486
Financial Services,2026-06-30,50.0,1.3738196750573517,16.666666666666668,TWD,0.04400001525878916,0,2855.TW,2026-07-28,42.20000076293945,stop_loss,-0.1559999847412109,13.9392012422929
Technology,2026-06-30,1154.112548828125,1010.4255813674365,16.666666666666668,USD,0.0,0,MU,2026-07-02,975.4099731445312,stop_loss,-0.15483981684892578,14.140544809216276
Industrials,2026-06-30,42550.0,230.12314576595242,16.666666666666668,JPY,0.014336075205640508,0,5706.T,2026-07-07,35930.0,stop_loss,-0.15558166862514688,14.031748587481346
Utilities,2026-06-30,19.905000686645508,19.905000686645508,16.666666666666668,EUR,0.0005023978164715448,0,SLR.MC,2026-07-29,16.524999618530273,stop_loss,-0.1698066290639676,13.836556182267207
Technology,2026-06-30,2160.0,59.349009962477595,16.666666666666668,TWD,0.05092592592592582,0,2360.TW,2026-07-09,1820.0,stop_loss,-0.15740740740740744,13.936641818248063
Communication Services,2026-06-30,173.5800018310547,151.96929835135504,16.666666666666668,USD,0.17104506353389426,0,RDDT,2026-07-16,185.25999450683597,trailing_stop,0.06728881525850783,17.71337604789651
Energy,2026-06-30,72.89300537109375,63.817829036252654,16.666666666666668,USD,0.15158633367914875,0,INSW,2026-07-09,78.97456359863281,trailing_stop,0.0834313003912821,18.057188339854708
Industrials,2026-06-30,6238.0,33.73697258021178,16.666666666666668,JPY,0.0,0,5803.T,2026-07-07,5072.0,stop_loss,-0.18691888425777492,13.511016250379196
Real Estate,2026-04-30,31.411029815673828,5.36186255763963,16.666666666666668,BRL,0.021122358627351456,0,MULT3.SA,2026-08-18,26.3799991607666,stop_loss,-0.16016764443669362,13.62001051037698
Utilities,2026-05-31,27.950000762939453,4.751500220327381,16.666666666666668,BRL,0.11305902544382529,0,SBSP3.SA,2026-08-18,23.649999618530277,stop_loss,-0.1538461905915509,13.77903258058717
Consumer Cyclical,2026-05-31,154.8000030517578,96.3999468171623,16.666666666666668,CAD,0.11886300732392296,0,ATZ.TO,2026-08-20,130.47000122070312,stop_loss,-0.15717055136568625,13.993738122787203
Consumer Defensive,2026-05-31,75.12999725341797,64.4735619827871,16.666666666666668,USD,0.11832822726802372,0,COCO,2026-08-03,63.38999938964844,stop_loss,-0.15626245564963637,14.194858563233401
