sector,entry_date,entry_price,peak,ticker,unrealized_return_pct
Technology,2026-05-31,5300.0,0.029245283018867863,RSW.L,-0.08565733711674528
Industrials,2026-05-31,214.25,0.06571762814961346,XPO,-0.14968498167663358
Industrials,2026-05-31,368.9210510253906,0.1295762484381211,SNA,0.017670315635002876
Utilities,2026-05-31,2330.564208984375,0.08537102119622775,SSE.L,0.0010451507863353804
Industrials,2026-05-31,3773.0,0.10972700768619137,9962.T,-0.07712695467797503
Industrials,2026-05-31,5429.0,0.022287714127831926,1721.T,0.00221035181433038
Healthcare,2026-05-31,21.540000915527344,0.27158766134982204,MD,0.24280405385063042
Consumer Cyclical,2026-05-31,40.88998031616211,0.10017097576532574,TRS,-0.062361980706709175
Consumer Defensive,2026-05-31,37.61871719360352,0.1076932250106244,TR,0.03379387419040114
Consumer Cyclical,2026-05-31,133.30999755859375,0.42900010118348053,ABNB,0.2766484551663324
Financial Services,2026-05-31,23.809444427490234,0.23853220930919994,FBP,0.16298389987155337
Industrials,2026-05-31,38.15703201293945,0.10340473217212631,9933.TW,0.07974857030201132
Real Estate,2026-05-31,344.7091369628906,0.11832945875716638,HMSO.L,-0.0043779656354796526
Financial Services,2026-05-31,43.97021865844727,0.2731344362209991,UFCS,0.25948887128119824
Industrials,2026-05-31,23.98975372314453,0.121037420672087,DLX,-0.015412950386164526
Consumer Defensive,2026-05-31,70.38359069824219,0.14898944404951675,ANDE,0.00833163691484673
Financial Services,2026-05-31,31.239999771118164,0.13924457148976566,EZPW,0.039372645921787575
Communication Services,2026-05-31,3340.0,0.15269461077844304,2371.T,0.15269461077844304
Industrials,2026-05-31,360.1211853027344,0.03730713343074776,WCC,-0.01055527453993077
Technology,2026-05-31,305.57861328125,0.11264331082970469,3023.TW,0.04882994447329514
Industrials,2026-05-31,1774.75,0.05451472038315264,8053.T,0.020143682208761726
Consumer Cyclical,2026-05-31,88.96788024902344,0.017221043669784164,2114.TW,-0.0018869416332696343
Healthcare,2026-05-31,614.06298828125,0.3875287153874718,REGN,0.27265444286383356
Technology,2026-05-31,41.619998931884766,0.07736668196395136,NTCT,-0.08577606406638494
Technology,2026-05-31,18.350000381469727,0.14441414514662942,3576.TW,-0.09536784542888577
Energy,2026-05-31,25.124897003173828,0.5335385762747482,UGPA3.SA,0.513240052405425
Technology,2026-05-31,64.17156219482422,0.06385292283584953,CTS,-0.0985103604227513
Basic Materials,2026-05-31,4292.0,0.11253494874184522,4401.T,0.025163094128611396
Industrials,2026-05-31,23.329246520996094,0.1852075716909909,GNK,0.15005857131130718
Energy,2026-05-31,55.74736404418945,0.20023618711499247,OVV,0.14247551823658622
Financial Services,2026-05-31,219.47189331054688,0.07726774991291996,FCFS,0.040588849159199025
Industrials,2026-05-31,210.14236450195312,0.1445574282106521,IEX,0.06694338975986591
Industrials,2026-05-31,5065.0,0.0,8058.T,-0.01461006910167817
Industrials,2026-05-31,194.2392120361328,0.12950800496572534,ITT,0.05097213507885234
Consumer Cyclical,2026-05-31,76.63450622558594,0.10637635721665628,PHIN,-0.13563744158823843
Real Estate,2026-05-31,3717.0,0.04761904761904767,8830.T,-0.13209577616357282
Financial Services,2026-05-31,247.25494384765625,0.21591486105368385,AIZ,0.14238359427552294
Financial Services,2026-05-31,52.29388046264648,0.19438653036901798,MFC.TO,0.1527161160349324
Utilities,2026-05-31,125.712890625,0.09489228909345138,AEP,-0.018955007573992155
Financial Services,2026-05-31,102.02422332763672,0.16158690819583077,PFG,0.13865113969925957
Utilities,2026-05-31,1458.0,0.5041152263374487,9507.T,0.49314128943758573
Utilities,2026-05-31,14.496133804321287,0.023031390568790444,AES,0.020272036771910695
Financial Services,2026-05-31,152.95982360839844,0.21613636760396515,GL,0.11905201072386062
Financial Services,2026-05-31,91.51081848144533,0.3631174972941775,OPY,0.34727240955150607
Industrials,2026-05-31,2815.14501953125,0.07561066268060057,6326.T,-0.01497081650815546
Financial Services,2026-05-31,16.22398567199707,0.14359653333436784,TRIN,0.10515385477215555
Industrials,2026-05-31,325.5,0.1413210445468509,VOLV-B.ST,0.029185867895545226
Industrials,2026-05-31,127.63599395751952,0.13548990242090264,TKR,-0.06452719312376531
Financial Services,2026-05-31,29.89417839050293,0.13435319580436844,CNOB,0.06375224037477056
Consumer Defensive,2026-05-31,79.27684020996094,0.09628491034622932,ADM,0.09388821490651411
Industrials,2026-05-31,269.79998779296875,0.07431437812344255,SIE.DE,-0.03928827303754889
Real Estate,2026-05-31,13.183899879455566,0.029942519419217772,EFC,-0.022292306435882092
Consumer Cyclical,2026-05-31,3890.0,0.17583547557840618,5901.T,0.1609254498714654
Energy,2026-05-31,19.70180320739746,0.0972778817472697,NOV,0.07096797990283865
Industrials,2026-05-31,4742.0,0.12399831294812325,9364.T,0.029734289329396812
Utilities,2026-05-31,72.13091278076172,0.04421861995064069,BKH,-0.011519467825527374
Technology,2026-05-31,28.16238784790039,0.11999991601875815,INGM,-0.021744910770607806
Consumer Cyclical,2026-05-31,106.81869506835938,0.13744134322409773,3045.TW,0.13744134322409773
Consumer Cyclical,2026-05-31,7.928182125091553,0.13357839842570374,1417.TW,0.01914913106423488
Consumer Cyclical,2026-05-31,2797.0,0.04022166607079014,7276.T,-0.06900250268144437
Industrials,2026-05-31,23285.0,0.12304058406699592,6367.T,-0.11144513635387587
Consumer Defensive,2026-05-31,75.31082916259766,0.13290479793571985,SYY,0.10488757074790045
Basic Materials,2026-05-31,30.40482711791992,0.11065570633903299,BSL.AX,-0.013972372677403144
Healthcare,2026-05-31,196.0,0.1454591556471223,BIIB,0.10790813212492045
Basic Materials,2026-05-31,5521.0,0.1492483245788807,4118.T,0.06955261727947826
Industrials,2026-05-31,4.553357124328613,0.08139986650025621,SCYR.MC,-0.08946304995600629
Healthcare,2026-05-31,492.0168151855469,0.2879844802330074,TMO,0.23942919937451035
Financial Services,2026-05-31,1429.5,0.2560335781741867,7181.T,0.2507869884575027
Healthcare,2026-05-31,51.622833251953125,0.4038361836321964,TECH,0.3970562676130025
Industrials,2026-05-31,10.847084999084473,0.21507301789266076,SFL,0.21507301789266076
Utilities,2026-05-31,66.27050018310547,0.0709591654907602,D,-0.02882880870787441
Financial Services,2026-05-31,172.39999389648438,0.060324881226608396,MTRO.L,0.042923488499174045
Financial Services,2026-05-31,80.84039306640625,0.29712383417302823,VOYA,0.279187294118713
Utilities,2026-05-31,48.01217651367188,0.0707361865117273,NWN,0.008910700245286174
Utilities,2026-05-31,69.29155731201172,0.049694660413691194,NWE,-0.0007440942337321177
Financial Services,2026-05-31,22.649948120117188,0.34595071905102914,AMTB,0.2944841877488822
Healthcare,2026-05-31,18.563447952270508,0.10701413282154104,RADL3.SA,0.053683535312737396
Real Estate,2026-05-31,21.81459045410156,0.041504737902732236,AKR,-0.09372580249167428
Consumer Cyclical,2026-05-31,166.267822265625,0.3350063433049497,PAG,0.29856758042561804
Financial Services,2026-05-31,27.026859283447266,0.1467889798189932,HFWA,0.051176518494398415
Communication Services,2026-05-31,13.589058876037598,0.11496747071634594,SBGI,0.02288169808734697
Healthcare,2026-05-31,2089.5,0.2366594879157693,3360.T,0.1749222301986122
Healthcare,2026-05-31,23.40408134460449,0.07032610544380558,4106.TW,0.0425531880214296
Real Estate,2026-05-31,10.736483573913574,0.10371336200445236,SHO,0.02268116619806726
Real Estate,2026-05-31,19.593870162963867,0.12569135032008227,SBRA,0.04726632804530717
Consumer Cyclical,2026-05-31,19.236515045166016,0.12806299436199042,1323.TW,0.12806299436199042
Real Estate,2026-05-31,22.611785888671875,0.12585684728784807,AAT,-0.049168424561673474
Communication Services,2026-05-31,811.1334228515625,0.14136584896020277,INF.L,0.11227078898477827
Basic Materials,2026-06-30,46.0099983215332,0.13649212830018786,CENX,-0.04259941656105981
Basic Materials,2026-06-30,34.533077239990234,0.13368046599450167,LUN.TO,-0.03136345103345006
Basic Materials,2026-06-30,29.290000915527344,0.2393307648487315,BVN,0.16217138448370316
Energy,2026-06-30,72.5999984741211,0.27438014583493375,VAL,0.15330585560246113
Basic Materials,2026-06-30,35.43382263183594,0.2310271851023451,OGC.TO,0.18163934405051085
Technology,2026-06-30,1382.3599853515625,0.031590934639363466,MPWR,-0.10699096181986811
Communication Services,2026-06-30,357.14044189453125,0.056747893534338845,GOOGL,-0.052193590274035806
Basic Materials,2026-06-30,24.06068420410156,0.25141913483984757,AG.TO,0.12673440124907964
Basic Materials,2026-06-30,171.24710083007812,0.282941409713219,SCCO,0.12988777360474413
Basic Materials,2026-06-30,0.9449999928474426,0.5608465978898443,RSG.AX,0.4285714646135421
Basic Materials,2026-06-30,72.64987182617188,0.11196652427905507,SQM,-0.03812635181767887
Financial Services,2026-06-30,1530.0,0.0117647058823529,FEML.L,-0.06143790849673203
Healthcare,2026-06-30,13.510000228881836,0.10806809869816036,MGTX,-0.053293875265048696
Industrials,2026-06-30,181.1999969482422,0.05794702084348935,NDA.DE,-0.08057390226610706
Financial Services,2026-06-30,26.65999984741211,0.1590397522650302,2628.HK,0.11777942264141594
Energy,2026-06-30,34.790000915527344,0.41448685798997587,FRO,0.41448685798997587
Basic Materials,2026-06-30,195.93186950683597,0.20347124209469758,GMEXICOB.MX,0.11416281384556193
Basic Materials,2026-06-30,3703.24658203125,0.29400643359678713,EDV.L,0.2042868054569411
Technology,2026-06-30,377.75,0.13238917211283918,AVGO,-0.04172074061052278
Energy,2026-06-30,5.334250450134277,0.39850952029430564,NAT,0.39850952029430564
Energy,2026-06-30,35.189998626708984,0.3131571721460529,CVE.TO,0.304063687993958
Financial Services,2026-06-30,71.44229888916016,0.36059849947966116,AAMI,0.2740351032695667
Basic Materials,2026-06-30,27.00320625305176,0.42797862638749296,2899.HK,0.28206993671250413
Healthcare,2026-06-30,25950.0,0.02678227360308294,7741.T,-0.135645472061657
Financial Services,2026-06-30,11329.2734375,0.20917913839079771,BGEO.L,0.19689934882463644
Healthcare,2026-06-30,42.63999938964844,0.13625706980430885,PACS,0.049718549770885634
Industrials,2026-06-30,758.719970703125,0.13910275613899215,ESLT,-0.04048920799416422
Industrials,2026-06-30,31.53364944458008,0.21140437075243645,1608.TW,0.14163760408605608
Energy,2026-06-30,13.989999771118164,0.39313796211452035,CMBT,0.39242314945937773
Healthcare,2026-06-30,41.869998931884766,0.04681163002555855,GRDN,0.042273716334293665
Energy,2026-06-30,55.62071228027344,0.2842124307883416,CNQ.TO,0.2462983096210618
Industrials,2026-06-30,2504.5,0.018965861449391053,1963.T,-0.064284288281094
Healthcare,2026-06-30,83.0,0.11867468041109741,HNGE,0.06734935346856186
Basic Materials,2026-06-30,169.59823608398438,0.05915019537031285,RIO.AX,-0.008244420272447761
Industrials,2026-06-30,72.09632110595703,0.044657093069288445,3356.TW,-0.03198106967029701
Basic Materials,2026-06-30,58.132171630859375,0.13922553973357843,BHP.AX,0.042280005249688335
Energy,2026-06-30,8.739999771118164,0.2128147207163602,HLX,0.2128147207163602
Financial Services,2026-06-30,33.366966247558594,0.005228794036778561,6005.TW,-0.03797072122282619
Technology,2026-06-30,153.6199951171875,0.12472337111775955,FTNT,0.01594852418242998
Industrials,2026-06-30,5876.0,0.04714091218516003,6503.T,-0.12831858407079644
Technology,2026-06-30,214.0,0.0911214953271029,3036.TW,-0.10280373831775702
Energy,2026-06-30,266.89093017578125,0.13248509344596449,TRGP,0.08752290611312219
Industrials,2026-06-30,99.83099365234376,0.07706131456300347,FTT.TO,-0.060512196821899455
Industrials,2026-06-30,93.0199966430664,0.05751458069864834,BDGI.TO,-0.09417324041033381
Financial Services,2026-06-30,33.900001525878906,0.1799409498393214,2816.TW,0.15486724966641097
Industrials,2026-06-30,24.222394943237305,0.3384307474516144,SBLK,0.28682568958757537
Basic Materials,2026-06-30,295.4407043457031,0.2717872872856846,FNV.TO,0.24901546854503986
Financial Services,2026-06-30,54.63275146484375,0.1623064608207101,6024.TW,0.11837673988356645
Technology,2026-06-30,128.5,0.08949416342412442,6902.TW,-0.035019455252918275
Industrials,2026-06-30,5978.0,0.2892271662763466,8015.T,0.2557711609233857
Healthcare,2026-06-30,54.40999984741211,0.08674878209777503,EXEL,0.0314280295766991
Financial Services,2026-06-30,147.808349609375,0.13725496471062382,0005.HK,0.11563382131171096
Utilities,2026-06-30,66.86000061035156,0.05623694438986182,KEN,-0.01450794513682585
Energy,2026-06-30,1197.0,0.22974101921470336,5020.T,0.2013366750208856
Industrials,2026-06-30,33.19701385498047,0.11321879325675521,LOG.MC,0.06274615341656409
Industrials,2026-06-30,3257.0,0.04544058949953955,1802.T,-0.05710776788455629
Financial Services,2026-06-30,1430.70703125,0.11643831175036379,HSBA.L,0.08659560736742389
Financial Services,2026-06-30,125.25,0.22954091816367272,2881.TW,0.22954091816367272
Industrials,2026-06-30,22.84000015258789,0.029334504020046337,ALQ.AX,-0.08493872684312576
Healthcare,2026-06-30,110.94000244140624,0.0,LNTH,-0.09635841180959259
Industrials,2026-06-30,196.1499938964844,0.07825646995235891,ATCO-A.ST,-0.010706045934596564
Healthcare,2026-06-30,2789.0,0.10075295804948015,4507.T,0.023305844388669783
Technology,2026-06-30,88.61990356445312,0.1284146786197995,8112.TW,-0.05664534589208914
Industrials,2026-06-30,345.0,0.05391306116961059,SAF.PA,-0.06463764577672104
Utilities,2026-06-30,56.040000915527344,0.07155600028589815,NJR,-0.05139188117531335
Financial Services,2026-06-30,86.96127319335938,0.12810202814692984,IBKR,0.05069761965673858
Financial Services,2026-06-30,41.948612213134766,0.2789458028621088,2388.HK,0.2789458028621088
Basic Materials,2026-06-30,1876.0,0.031449893390191885,5463.T,-0.0834221748400853
Financial Services,2026-06-30,1846.87255859375,0.02815372270743799,HSX.L,0.026600341846898523
Basic Materials,2026-06-30,59.459999084472656,0.21039358104358463,TECK,0.1173899001750296
Real Estate,2026-06-30,64.5999984741211,0.07430345456866694,5522.TW,-0.05417956784321154
Financial Services,2026-06-30,45.48931121826172,0.09472768821149291,ACT,0.08662890207341878
Healthcare,2026-06-30,78.2699966430664,0.4151016594689252,HALO,0.36961800876400797
Financial Services,2026-06-30,55.20000076293945,0.1141304193838033,2832.TW,0.02536227702593763
Industrials,2026-06-30,3561.0,0.09969109800617804,6971.T,-0.011513619769727645
Basic Materials,2026-06-30,89.80000305175781,0.05924275628095432,NHY.OL,-0.04276173537624384
Industrials,2026-06-30,60.29999923706055,0.3217246758978125,2606.TW,0.2636815574188176
Financial Services,2026-06-30,35.59934997558594,0.03287825449981763,MCBS,-0.0027907806084681575
Real Estate,2026-06-30,8477.0,0.03999056269906798,3288.T,-0.09366521174943965
Industrials,2026-06-30,4497.0,0.1681120747164777,8031.T,0.14832110295752732
Basic Materials,2026-06-30,513.6923217773438,0.2244683701397343,GLEN.L,0.14192864233659908
Industrials,2026-06-30,146.11000061035156,0.059201929096915906,JCI,-0.0006844576216402665
Healthcare,2026-06-30,17.75,0.10253519407460376,SHC,0.03492962474554351
Financial Services,2026-06-30,3063.0,0.12536728697355537,7182.T,0.07704864511916432
Communication Services,2026-06-30,78.80000305175781,0.0,8487.TW,-0.11040614518659775
Financial Services,2026-06-30,2040.811767578125,0.13778254167730863,STAN.L,0.13778254167730863
Technology,2026-06-30,243.741455078125,0.10773114041457776,2317.TW,0.019522919974157782
Financial Services,2026-06-30,142.60000610351562,0.06942491916373283,SHB-A.ST,0.06942491916373283
Energy,2026-06-30,46.86000061035156,0.22385825281983118,E,0.19611605862162285
Healthcare,2026-06-30,28.82999992370605,0.12244192493885153,PGNY,-0.05133539875660442
Financial Services,2026-06-30,3025.0,0.21917355371900826,5831.T,0.18181818181818188
Financial Services,2026-06-30,58.20180892944336,0.06459864503804913,WABC,0.015260543262860748
Technology,2026-06-30,47.4158821105957,0.12550599209688929,3033.TW,-0.12687480052959865
Technology,2026-06-30,64.50894927978516,0.0835706100670146,2356.TW,-0.04354354780548142
Healthcare,2026-06-30,13.520261764526367,0.019211016248687596,OGN,0.008856232289122579
Healthcare,2026-06-30,29.696094512939453,0.1942857311687496,CON,0.17692246526595334
Real Estate,2026-06-30,23.438724517822266,0.0020242269243422317,2501.TW,-0.0677820218051759
Communication Services,2026-06-30,4.234160423278809,0.009499556177600121,KPN.AS,-0.012555072379876853
Healthcare,2026-06-30,193.22000122070312,0.4057550636641025,IQV,0.3547768727869347
Basic Materials,2026-06-30,1714.5,0.16652085156022167,5301.T,0.13327500729075537
Financial Services,2026-06-30,38.62037658691406,0.09657134955205882,HASI,-0.032376112444562954
Financial Services,2026-06-30,31.767475128173828,0.1716386357596793,HBT,0.14928864110932571
Industrials,2026-06-30,6456.0,0.11090458488228006,9735.T,-0.0021685254027261625
Financial Services,2026-06-30,90.43000030517578,0.11290499889435801,RBCAA,0.06458029766871931
Financial Services,2026-06-30,20.197309494018555,0.07968519266834617,FCF,0.055090999732085644
Communication Services,2026-06-30,620.88330078125,0.06944412768791941,BMY.L,0.013072825776658581
Basic Materials,2026-06-30,65.51000213623047,0.3318576882131741,MX.TO,0.3318576882131741
Communication Services,2026-06-30,39.86000061035156,0.3745609652925719,IMAX,0.3068238674100827
Industrials,2026-06-30,5171.0,0.1340166312125315,2768.T,0.12357377683233417
Healthcare,2026-06-30,32.369998931884766,0.13067654253364003,AMN,0.029966056617557246
Healthcare,2026-06-30,415.6300048828125,0.04985203420659001,UNH,-0.0879147513789924
Industrials,2026-06-30,12.609999656677246,0.038858107702883116,IFT.AX,-0.10547184456121639
Technology,2026-06-30,2697.0,0.2298850574712643,6724.T,0.14979606970708192
Basic Materials,2026-06-30,6071.0,0.0032943501894251437,5232.T,-0.078899687036732
Financial Services,2026-06-30,30.587202072143555,0.050439238529746744,BFST,0.027227008282292076
Financial Services,2026-06-30,42.61000061035156,0.0636000714774525,G.MI,0.0636000714774525
Real Estate,2026-06-30,25.053260803222656,0.0406311352675468,KIM,-0.07437196634002086
Utilities,2026-06-30,80.5877456665039,0.021415350498547037,FTS.TO,-0.06487022329407632
Industrials,2026-06-30,2630.0,0.07490494296577954,9076.T,0.03707224334600756
Financial Services,2026-06-30,14.970025062561035,0.05606862977998195,NWBI,0.034734391317590374
Financial Services,2026-06-30,75.1861343383789,0.067750051066501,NN.AS,0.04700157699849128
Financial Services,2026-06-30,30.14606475830078,0.08173325015406308,BBT,0.03960501657047488
Healthcare,2026-06-30,146.85000610351562,0.004426243578268485,MRK.DE,-0.09295205030942555
Industrials,2026-06-30,3375.0,0.08088888888888879,9041.T,0.05066666666666664
Industrials,2026-06-30,36.43999862670898,0.029637812067948355,VIE.PA,-0.14407240094689067
Healthcare,2026-06-30,397.2200012207031,0.031670073343753824,HUM,0.031670073343753824
Financial Services,2026-06-30,50.81254577636719,0.11318167499536802,CNO,0.08122901120733572
Financial Services,2026-06-30,64.74308776855469,0.14946630959252216,ASRNL.AS,0.1411256367247442
Financial Services,2026-06-30,1.5847688913345337,0.5712070215108238,AMP.AX,0.5712070215108238
Utilities,2026-06-30,888.7000122070312,0.2315741926028303,9504.T,0.2315741926028303
Communication Services,2026-06-30,73.67678833007812,0.08039452150800197,6464.TW,0.03017521862978878
Financial Services,2026-06-30,48.9900016784668,0.05592973606640794,EQBK,0.021637018213446213
Real Estate,2026-06-30,21.19851303100586,0.07120910812060277,DOC,-0.042385699064415916
Healthcare,2026-06-30,150.44281005859375,0.2687503930251476,BDX,0.18217684204547524
Technology,2026-07-31,823.030029296875,0.24876369384636798,MU,0.18496285074652996
Technology,2026-07-31,6180.0,0.12783171521035608,7769.TW,0.020226537216828433
Technology,2026-07-31,2100.0,0.12380952380952381,2360.TW,0.01904761904761898
Technology,2026-07-31,293.0,0.07849829351535842,2451.TW,-0.06484641638225253
Technology,2026-07-31,507.1277465820313,0.07973684707780837,AMAT,-0.09985207216317304
Technology,2026-07-31,223.0,0.10762331838565031,8271.TW,-0.094170403587444
Industrials,2026-07-31,1728.794677734375,0.08814544488086162,FIX,-0.021966015938387318
Healthcare,2026-07-31,48.45000076293945,0.205366369582195,3054.TW,0.15170275249496545
Technology,2026-07-31,37.09999847412109,0.262803245310133,8110.TW,0.11859842875595028
Technology,2026-07-31,2125.0,0.13411764705882345,2345.TW,-0.11764705882352944
Consumer Defensive,2026-07-31,323.5,0.08346213292117466,APN.L,-0.12434465033930642
Technology,2026-07-31,33.099998474121094,0.4471300221759542,2399.TW,0.3564955769101781
Technology,2026-07-31,226.180908203125,0.24457896219602637,4967.TW,0.20920904497553527
Healthcare,2026-07-31,341.1199951171875,0.08897164205542762,KRYS,0.017237350395694406
Technology,2026-07-31,182.6136016845703,0.14522477672313916,KLAC,-0.01080753173211535
Technology,2026-07-31,121.0,0.18181818181818188,2303.TW,0.1776859504132231
Technology,2026-07-31,1640.0,0.14939024390243905,2308.TW,-0.012195121951219523
Energy,2026-07-31,91.5373992919922,0.13232408095022574,INSW,0.13232408095022574
Industrials,2026-07-31,721.0,0.10124826629680994,6944.TW,-0.03744798890429957
Technology,2026-07-31,268.5,0.14525139664804465,3030.TW,-0.035381750465549366
Industrials,2026-07-31,990.2899780273438,0.08957984422842125,GEV,-0.03334372681612863
Industrials,2026-07-31,571.5748291015625,0.13076920284105742,6691.TW,0.07247549890108385
Technology,2026-07-31,289.0,0.09688581314878886,6197.TW,0.02768166089965396
Technology,2026-07-31,55500.0,0.08270270270270275,8035.T,-0.08234234234234239
Financial Services,2026-07-31,43.29999923706055,0.221709063694433,2855.TW,0.221709063694433
Industrials,2026-07-31,519.442138671875,0.09814112853003443,CRS,-0.1467962079962023
Technology,2026-07-31,216.70941162109372,0.14999998591774233,2472.TW,-0.028653170042981735
Industrials,2026-07-31,814.8099975585938,0.08203142702684163,CAT,0.004614584721457815
Technology,2026-07-31,95.0,0.13684210526315788,4916.TW,-0.011578931306537865
Industrials,2026-07-31,38.43999862670898,0.05359004804593526,NDX1.DE,-0.017169611628277015
Industrials,2026-07-31,125.43000030517578,0.1432671095239333,ECG,-0.047915188723653857
Healthcare,2026-07-31,160.23464965820312,0.2893591151739934,2359.HK,0.23506366643310495
Consumer Cyclical,2026-07-31,2184.0,0.1323260073260073,5802.T,-0.08081501831501836
Consumer Cyclical,2026-07-31,41.54999923706055,0.2033694565125881,2243.TW,0.1456076858760622
Industrials,2026-07-31,205.54342651367188,0.1064814697961336,FTAI,-0.09478984215426711
Technology,2026-07-31,468.0,0.1431623931623931,6196.TW,0.11111111111111116
Technology,2026-07-31,801.2000122070312,0.13305039186443746,ASM.AS,-0.059161287683323516
Healthcare,2026-07-31,287.5400085449219,0.05227098258553742,LGND,-0.010676800559874522
Technology,2026-07-31,125.0,0.41999999999999993,3090.TW,0.30800000000000005
Utilities,2026-07-31,16.81999969482422,0.09453033183330906,SLR.MC,0.019916825083199807
Technology,2026-07-31,89.19999694824219,0.14091928391116304,KLIC,-0.0344170381149852
Technology,2026-07-31,213.3843231201172,0.22783153030654613,2428.TW,0.1856541113265502
Industrials,2026-07-31,934.7999877929688,0.050064172447693345,ABB.ST,-0.03444588428274831
Technology,2026-07-31,186.5,0.18766756032171572,6257.TW,0.126005361930295
Basic Materials,2026-07-31,7503.0,0.10955617752898839,4021.T,0.04411568705850999
Industrials,2026-07-31,2597.0,0.12514439738159422,5076.T,0.09722757027339246
Technology,2026-07-31,97.93718719482422,0.28358208257603934,2441.TW,0.1640113757118875
Technology,2026-07-31,36.75,0.2530612037295388,2302.TW,0.13197274759513156
Technology,2026-07-31,7416.0,0.12068500539374316,6981.T,-0.03357605177993528
Energy,2026-07-31,17.409374237060547,0.2636870056573928,DHT,0.2636870056573928
Industrials,2026-07-31,5368.0,0.07991803278688514,1942.T,0.017697466467958334
Technology,2026-07-31,72.4000015258789,0.0676795776603325,2423.TW,0.005524882837687928
Technology,2026-07-31,55.15999984741211,0.02574332827358039,ITRN,-0.04514143737046472
Consumer Defensive,2026-07-31,48.18999862670898,0.015148361963881474,MNST,-0.09939815806874186
Healthcare,2026-07-31,243.91000366210935,0.11155750500816852,ASND,0.0803780521174815
Industrials,2026-07-31,25.299999237060547,0.2608695881619538,3518.TW,0.18577078674590175
Technology,2026-07-31,78.47000122070312,0.09137247428834772,ACMR,-0.08245190671662828
Technology,2026-07-31,1822.67919921875,0.10277222720352586,3533.TW,-0.1276577904210915
Consumer Cyclical,2026-07-31,77840.25,0.018033026775993166,9983.T,-0.14234602278384256
Healthcare,2026-07-31,517.7100219726562,0.04081436322654097,UTHR,-0.03979068541613395
Energy,2026-07-31,48.77999877929688,0.10926613293227128,OII,0.047355502892538315
Healthcare,2026-07-31,74.33999633789062,0.08689813064430507,KNSA,0.025961802532294076
Industrials,2026-07-31,120.1999969482422,0.09317801358235367,PRY.MI,-0.017886804917392696
Consumer Defensive,2026-07-31,180.0,0.13888888888888884,AEP.L,0.07888887193467875
Technology,2026-07-31,3442.0,0.13451481696687972,6723.T,-0.0772806507844277
Healthcare,2026-07-31,3593.0,0.14778736431951023,7747.T,-0.09518508210409127
Basic Materials,2026-07-31,134.77066040039062,0.37623175311610857,NEM.AX,0.30295426008765514
Technology,2026-07-31,146.42242431640625,0.06291389900312017,2458.TW,-0.13606129258832378
Industrials,2026-07-31,797.4299926757812,0.08164978236281972,EME,-0.021030083750647632
Technology,2026-07-31,30.100000381469727,0.5000000316835318,2305.TW,0.5000000316835318
Consumer Defensive,2026-07-31,38.310001373291016,0.019055064371396035,LAUR,-0.05690420848420108
Industrials,2026-07-31,296.201416015625,0.1482726844872535,SXI,-0.09126020716411665
Industrials,2026-07-31,356.0,0.13033706150697855,SAND.ST,0.04803372500987546
Consumer Cyclical,2026-07-31,122.44427490234376,0.027209767876111624,MCRI,-0.004526757279075699
Industrials,2026-07-31,345.1943664550781,0.1343011948463353,WTS,0.031360947948733564
Industrials,2026-07-31,202.21539306640625,0.1382911517531784,MATX,0.1382911517531784
Technology,2026-07-31,500.0,0.1060000000000001,5434.TW,0.07800000000000007
Industrials,2026-07-31,360.4292907714844,0.035814344585394675,WWD,-0.06428245872100591
Industrials,2026-07-31,14285.0,0.05005250262513128,6504.T,-0.11445572278613936
Technology,2026-07-31,17160.0,0.12296037296037299,7729.T,-0.06031468531468531
Consumer Cyclical,2026-07-31,34.23175430297852,0.14769421001423133,TILE,-0.002972480871494043
Technology,2026-07-31,390.8699951171875,0.07654722491237531,NVMI,-0.048763010199540435
Financial Services,2026-07-31,302.1599426269531,0.045665075980360736,EMG.L,0.0027801745186455395
Industrials,2026-07-31,147.44000244140625,0.10417797311456045,ENR.DE,-0.09441127196452148
Healthcare,2026-07-31,43.709999084472656,0.19789525753963444,CDNA,0.1498512782945205
Industrials,2026-07-31,5594.0,0.09420808008580628,5333.T,-0.09724705041115478
Healthcare,2026-07-31,255.09190368652344,0.09148894438428523,JNJ,0.04111491871819961
Basic Materials,2026-07-31,57.70000076293945,0.2547660410497121,8438.TW,0.17331015689909157
Basic Materials,2026-07-31,3654.714111328125,0.11664000950185471,ANTO.L,-0.015791689738257397
Basic Materials,2026-07-31,98.97879791259766,0.0,ODC,-0.12567132819752247
Industrials,2026-07-31,80.99697875976562,0.0528391072107437,GRC,-0.0805829753035765
Basic Materials,2026-07-31,3.6012535095214844,0.05449589639075181,RDX.AX,-0.05033065091038902
Technology,2026-07-31,80.3499984741211,0.07181088216596954,APH,0.04443061310043506
Technology,2026-07-31,555.0,0.1711711711711712,3711.TW,0.10270270270270276
Basic Materials,2026-07-31,5.94036865234375,0.4170770636616765,RRL.AX,0.30294939996095627
Healthcare,2026-07-31,1147.196044921875,0.11606030328277916,LLY,-0.027454848619308914
Financial Services,2026-07-31,43.709999084472656,0.031343005611471186,UVE,0.014184460296689405
Financial Services,2026-07-31,94.08000183105467,0.10267852726089344,ECPG,0.047619001279189055
Basic Materials,2026-07-31,5.389999866485596,0.3432281911796802,EMR.AX,0.2894248574066658
